prediction_key,lead_id,stage,score_time,current_inquiry_id,current_spot_id,inquiry_number
L3744:T2:I16987,3744,T2,2025-10-19T17:46:00.000Z,16987,1997,4
L3744:T2:I16991,3744,T2,2025-11-24T16:22:00.000Z,16991,1346,5
L3744:T2:I16992,3744,T2,2025-12-14T12:30:00.000Z,16992,286,6
L3744:T2:I16993,3744,T2,2025-12-26T07:36:00.000Z,16993,1436,7
L3744:T2:I16994,3744,T2,2026-06-20T17:57:00.000Z,16994,1909,8
L3745:T0,3745,T0,2025-09-18T00:00:00.000Z,,,0
L3745:T1:I16995,3745,T1,2025-09-21T09:49:05.000Z,16995,1433,1
L3745:T2:I16998,3745,T2,2025-09-24T13:49:53.000Z,16998,743,2
L3745:T2:I16997,3745,T2,2025-09-27T14:19:54.000Z,16997,724,3
L3745:T2:I16996,3745,T2,2025-09-29T13:18:06.000Z,16996,1340,4
L3745:T2:I17000,3745,T2,2025-10-01T18:57:19.000Z,17000,1276,5
L3745:T2:I17001,3745,T2,2025-12-09T19:15:00.000Z,17001,1887,6
L3745:T2:I17002,3745,T2,2026-03-17T07:50:00.000Z,17002,2629,7
L3745:T2:I16999,3745,T2,2026-05-02T18:16:00.000Z,16999,78,8
L3746:T0,3746,T0,2025-11-14T00:00:00.000Z,,,0
L3746:T1:I17003,3746,T1,2025-12-27T15:38:00.000Z,17003,2595,1
L3747:T0,3747,T0,2025-10-13T00:00:00.000Z,,,0
L3747:T1:I17004,3747,T1,2025-10-17T07:44:16.000Z,17004,817,1
L3747:T2:I17006,3747,T2,2025-10-24T18:18:48.000Z,17006,1661,2
L3747:T2:I17005,3747,T2,2025-10-26T15:19:54.000Z,17005,2942,3
L3747:T2:I17007,3747,T2,2025-12-18T16:07:00.000Z,17007,2947,4
L3748:T0,3748,T0,2026-01-26T00:00:00.000Z,,,0
L3748:T1:I17008,3748,T1,2026-01-28T12:48:30.000Z,17008,2805,1
L3749:T0,3749,T0,2026-04-21T00:00:00.000Z,,,0
L3749:T1:I17010,3749,T1,2026-04-28T10:30:02.000Z,17010,565,1
L3749:T2:I17009,3749,T2,2026-05-12T14:32:00.000Z,17009,488,2
L3750:T0,3750,T0,2025-09-17T00:00:00.000Z,,,0
L3750:T1:I17014,3750,T1,2025-09-27T20:45:12.000Z,17014,2060,1
L3750:T2:I17012,3750,T2,2025-09-29T12:24:00.000Z,17012,1370,2
L3750:T2:I17015,3750,T2,2025-09-30T11:52:35.000Z,17015,1612,3
L3750:T2:I17013,3750,T2,2025-09-30T15:35:16.000Z,17013,2936,4
L3750:T2:I17016,3750,T2,2025-12-23T09:45:00.000Z,17016,1380,5
L3750:T2:I17017,3750,T2,2026-02-04T10:00:00.000Z,17017,2903,6
L3750:T2:I17011,3750,T2,2026-06-16T13:02:00.000Z,17011,2025,7
L3751:T0,3751,T0,2025-11-05T00:00:00.000Z,,,0
L3751:T1:I17019,3751,T1,2025-11-08T14:51:09.000Z,17019,263,1
L3751:T2:I17018,3751,T2,2025-11-16T09:35:31.000Z,17018,1835,2
L3751:T2:I17020,3751,T2,2025-11-17T10:41:22.000Z,17020,503,3
L3752:T0,3752,T0,2026-06-25T00:00:00.000Z,,,0
L3752:T1:I17024,3752,T1,2026-06-27T11:26:02.000Z,17024,1963,1
L3752:T2:I17021,3752,T2,2026-06-27T20:07:20.000Z,17021,2035,2
L3752:T2:I17022,3752,T2,2026-06-30T13:37:00.000Z,17022,1153,3
L3752:T2:I17023,3752,T2,2026-07-04T19:11:21.000Z,17023,1150,4
L3753:T0,3753,T0,2025-09-14T00:00:00.000Z,,,0
L3753:T1:I17027,3753,T1,2025-09-20T14:13:45.000Z,17027,1260,1
L3753:T2:I17028,3753,T2,2025-09-20T19:12:29.000Z,17028,2376,2
L3753:T2:I17026,3753,T2,2025-09-23T09:28:47.000Z,17026,2126,3
L3753:T2:I17025,3753,T2,2025-10-18T14:32:00.000Z,17025,147,4
L3754:T0,3754,T0,2025-09-26T00:00:00.000Z,,,0
L3754:T1:I17029,3754,T1,2026-04-02T20:32:00.000Z,17029,1543,1
L3755:T0,3755,T0,2025-06-05T00:00:00.000Z,,,0
L3755:T1:I17032,3755,T1,2025-06-07T10:18:35.000Z,17032,1949,1
L3755:T2:I17033,3755,T2,2025-06-07T10:59:51.000Z,17033,2959,2
L3755:T2:I17034,3755,T2,2025-06-09T12:58:32.000Z,17034,91,3
L3755:T2:I17031,3755,T2,2025-06-26T07:27:00.000Z,17031,1546,4
L3755:T2:I17030,3755,T2,2025-12-16T20:30:00.000Z,17030,77,5
L3756:T0,3756,T0,2025-12-20T00:00:00.000Z,,,0
L3756:T1:I17036,3756,T1,2025-12-22T11:59:48.000Z,17036,568,1
L3756:T2:I17037,3756,T2,2025-12-28T11:42:46.000Z,17037,2304,2
L3756:T2:I17039,3756,T2,2025-12-30T07:18:16.000Z,17039,1805,3
L3756:T2:I17035,3756,T2,2026-01-01T13:54:27.000Z,17035,833,4
L3756:T2:I17038,3756,T2,2026-01-02T15:01:21.000Z,17038,684,5
L3757:T0,3757,T0,2026-06-30T00:00:00.000Z,,,0
L3757:T1:I17043,3757,T1,2026-06-30T08:26:31.000Z,17043,1191,1
L3757:T2:I17044,3757,T2,2026-07-06T17:56:07.000Z,17044,589,2
L3757:T2:I17041,3757,T2,2026-07-08T14:50:14.000Z,17041,100,3
L3757:T2:I17040,3757,T2,2026-07-08T18:54:02.000Z,17040,1924,4
L3757:T2:I17042,3757,T2,2026-07-13T17:35:37.000Z,17042,1696,5
L3758:T0,3758,T0,2026-01-06T00:00:00.000Z,,,0
L3758:T1:I17046,3758,T1,2026-01-07T19:26:47.000Z,17046,1024,1
L3758:T2:I17048,3758,T2,2026-01-10T11:10:55.000Z,17048,2843,2
L3758:T2:I17049,3758,T2,2026-01-18T14:25:13.000Z,17049,683,3
L3758:T2:I17047,3758,T2,2026-02-10T07:08:00.000Z,17047,2197,4
L3758:T2:I17045,3758,T2,2026-03-09T16:09:00.000Z,17045,2699,5
L3759:T0,3759,T0,2026-01-13T00:00:00.000Z,,,0
L3759:T1:I17057,3759,T1,2026-01-14T12:51:42.000Z,17057,1482,1
L3759:T2:I17056,3759,T2,2026-01-17T09:52:36.000Z,17056,673,2
L3759:T2:I17052,3759,T2,2026-01-21T17:12:50.000Z,17052,2601,3
L3759:T2:I17054,3759,T2,2026-01-23T10:22:33.000Z,17054,628,4
L3759:T2:I17053,3759,T2,2026-01-25T12:54:07.000Z,17053,1314,5
L3759:T2:I17055,3759,T2,2026-01-26T11:02:56.000Z,17055,14,6
L3759:T2:I17051,3759,T2,2026-03-04T13:06:00.000Z,17051,2852,7
L3759:T2:I17050,3759,T2,2026-06-24T09:03:00.000Z,17050,1509,8
L3760:T0,3760,T0,2026-06-25T00:00:00.000Z,,,0
L3760:T1:I17059,3760,T1,2026-07-01T12:30:07.000Z,17059,1605,1
L3760:T2:I17058,3760,T2,2026-07-07T20:50:09.000Z,17058,1241,2
L3761:T0,3761,T0,2025-03-04T00:00:00.000Z,,,0
L3761:T1:I17064,3761,T1,2025-03-13T20:10:58.000Z,17064,2981,1
L3761:T2:I17067,3761,T2,2025-04-13T20:58:00.000Z,17067,1425,2
L3761:T2:I17063,3761,T2,2025-05-15T08:56:00.000Z,17063,2602,3
L3761:T2:I17061,3761,T2,2025-09-12T20:19:00.000Z,17061,1210,4
L3761:T2:I17065,3761,T2,2025-12-24T09:20:00.000Z,17065,1212,5
L3761:T2:I17062,3761,T2,2026-02-10T12:57:00.000Z,17062,462,6
L3761:T2:I17060,3761,T2,2026-05-09T19:46:00.000Z,17060,1675,7
L3761:T2:I17066,3761,T2,2026-06-16T19:15:00.000Z,17066,1583,8
L3762:T0,3762,T0,2025-06-16T00:00:00.000Z,,,0
L3762:T1:I17072,3762,T1,2025-06-16T14:26:30.000Z,17072,2001,1
L3762:T2:I17071,3762,T2,2025-06-17T17:02:23.000Z,17071,1492,2
L3762:T2:I17070,3762,T2,2025-06-27T16:05:17.000Z,17070,603,3
L3762:T2:I17068,3762,T2,2025-06-29T07:09:23.000Z,17068,1737,4
L3762:T2:I17075,3762,T2,2025-09-25T10:49:00.000Z,17075,605,5
L3762:T2:I17073,3762,T2,2025-09-27T13:50:00.000Z,17073,1190,6
L3762:T2:I17074,3762,T2,2026-06-02T13:17:00.000Z,17074,2865,7
L3762:T2:I17069,3762,T2,2026-06-13T08:05:00.000Z,17069,2680,8
L3763:T0,3763,T0,2025-03-12T00:00:00.000Z,,,0
L3763:T1:I17077,3763,T1,2025-03-12T12:27:39.000Z,17077,61,1
L3763:T2:I17076,3763,T2,2025-03-14T14:12:52.000Z,17076,2604,2
L3763:T2:I17082,3763,T2,2025-03-18T13:37:19.000Z,17082,2300,3
L3763:T2:I17079,3763,T2,2025-03-19T20:19:04.000Z,17079,1842,4
L3763:T2:I17080,3763,T2,2025-03-22T10:29:49.000Z,17080,2306,5
L3763:T2:I17081,3763,T2,2025-03-25T20:38:03.000Z,17081,721,6
L3763:T2:I17078,3763,T2,2025-10-24T13:38:00.000Z,17078,2297,7
L3764:T0,3764,T0,2026-05-22T00:00:00.000Z,,,0
L3764:T1:I17083,3764,T1,2026-05-25T19:22:51.000Z,17083,2681,1
L3764:T2:I17085,3764,T2,2026-05-26T09:59:15.000Z,17085,2327,2
L3764:T2:I17084,3764,T2,2026-05-26T20:34:03.000Z,17084,2176,3
L3764:T2:I17088,3764,T2,2026-05-28T19:39:07.000Z,17088,1244,4
L3764:T2:I17086,3764,T2,2026-05-31T07:38:17.000Z,17086,531,5
L3764:T2:I17089,3764,T2,2026-05-31T20:35:08.000Z,17089,1942,6
L3764:T2:I17087,3764,T2,2026-06-02T12:54:49.000Z,17087,921,7
L3765:T0,3765,T0,2025-11-01T00:00:00.000Z,,,0
L3765:T1:I17090,3765,T1,2025-11-09T14:55:46.000Z,17090,1980,1
L3766:T0,3766,T0,2026-01-28T00:00:00.000Z,,,0
L3766:T1:I17092,3766,T1,2026-01-29T20:22:38.000Z,17092,1338,1
L3766:T2:I17091,3766,T2,2026-01-31T11:32:44.000Z,17091,1934,2
L3766:T2:I17093,3766,T2,2026-02-08T10:50:11.000Z,17093,207,3
L3766:T2:I17094,3766,T2,2026-04-05T10:04:00.000Z,17094,144,4
L3767:T0,3767,T0,2025-12-25T00:00:00.000Z,,,0
L3767:T1:I17098,3767,T1,2025-12-27T20:28:51.000Z,17098,236,1
L3767:T2:I17096,3767,T2,2025-12-29T18:28:17.000Z,17096,2708,2
L3767:T2:I17097,3767,T2,2026-01-04T18:43:58.000Z,17097,2001,3
L3767:T2:I17095,3767,T2,2026-03-09T15:14:00.000Z,17095,1735,4
L3768:T0,3768,T0,2026-03-30T00:00:00.000Z,,,0
L3768:T1:I17100,3768,T1,2026-04-02T16:28:21.000Z,17100,390,1
L3768:T2:I17099,3768,T2,2026-04-03T13:51:52.000Z,17099,729,2
L3768:T2:I17101,3768,T2,2026-04-05T16:01:10.000Z,17101,218,3
L3768:T2:I17103,3768,T2,2026-04-09T13:08:57.000Z,17103,2369,4
L3768:T2:I17102,3768,T2,2026-04-11T08:24:51.000Z,17102,939,5
L3769:T0,3769,T0,2025-06-28T00:00:00.000Z,,,0
L3769:T1:I17104,3769,T1,2025-07-03T15:03:03.000Z,17104,1513,1
L3769:T2:I17105,3769,T2,2025-07-08T18:57:18.000Z,17105,1931,2
L3769:T2:I17106,3769,T2,2025-09-14T14:01:00.000Z,17106,1833,3
L3770:T0,3770,T0,2025-05-24T00:00:00.000Z,,,0
L3770:T1:I17107,3770,T1,2025-05-24T18:25:24.000Z,17107,2866,1
L3770:T2:I17108,3770,T2,2025-05-30T16:46:20.000Z,17108,2889,2
L3770:T2:I17113,3770,T2,2025-05-31T11:26:51.000Z,17113,1928,3
L3770:T2:I17111,3770,T2,2025-06-02T15:13:37.000Z,17111,2678,4
L3770:T2:I17112,3770,T2,2025-06-06T09:01:18.000Z,17112,1749,5
L3770:T2:I17114,3770,T2,2025-06-06T10:01:43.000Z,17114,2118,6
L3770:T2:I17109,3770,T2,2025-10-06T14:21:00.000Z,17109,271,7
L3770:T2:I17110,3770,T2,2026-04-06T13:15:00.000Z,17110,549,8
L3771:T0,3771,T0,2025-01-08T00:00:00.000Z,,,0
L3771:T1:I17121,3771,T1,2025-02-24T11:35:00.000Z,17121,1117,1
L3771:T2:I17120,3771,T2,2025-03-27T09:33:00.000Z,17120,2254,2
L3771:T2:I17117,3771,T2,2025-06-30T17:50:00.000Z,17117,1950,3
L3771:T2:I17115,3771,T2,2025-07-15T11:02:00.000Z,17115,1743,4
L3771:T2:I17119,3771,T2,2025-12-26T11:39:00.000Z,17119,220,5
L3771:T2:I17116,3771,T2,2026-02-02T17:08:00.000Z,17116,64,6
L3771:T2:I17118,3771,T2,2026-02-14T08:18:00.000Z,17118,1001,7
L3772:T0,3772,T0,2026-06-18T00:00:00.000Z,,,0
L3772:T1:I17122,3772,T1,2026-06-23T07:10:31.000Z,17122,1935,1
L3772:T2:I17126,3772,T2,2026-06-24T15:58:34.000Z,17126,1067,2
L3772:T2:I17125,3772,T2,2026-06-29T07:37:54.000Z,17125,2093,3
L3772:T2:I17124,3772,T2,2026-06-30T17:44:25.000Z,17124,2743,4
L3772:T2:I17123,3772,T2,2026-07-01T10:57:29.000Z,17123,286,5
L3773:T0,3773,T0,2025-12-10T00:00:00.000Z,,,0
L3773:T1:I17127,3773,T1,2025-12-20T17:11:40.000Z,17127,127,1
L3773:T2:I17128,3773,T2,2025-12-23T10:23:06.000Z,17128,1999,2
L3774:T0,3774,T0,2025-10-29T00:00:00.000Z,,,0
L3774:T1:I17130,3774,T1,2025-11-05T10:50:33.000Z,17130,922,1
L3774:T2:I17136,3774,T2,2025-11-08T07:25:08.000Z,17136,2607,2
L3774:T2:I17132,3774,T2,2025-11-09T08:56:41.000Z,17132,2252,3
L3774:T2:I17135,3774,T2,2025-11-11T08:48:09.000Z,17135,2600,4
L3774:T2:I17133,3774,T2,2025-11-11T13:06:16.000Z,17133,2807,5
L3774:T2:I17134,3774,T2,2025-11-29T07:49:00.000Z,17134,683,6
L3774:T2:I17131,3774,T2,2025-12-05T08:02:00.000Z,17131,2741,7
L3774:T2:I17129,3774,T2,2025-12-26T20:30:00.000Z,17129,2996,8
L3775:T0,3775,T0,2025-03-17T00:00:00.000Z,,,0
L3775:T1:I17139,3775,T1,2025-07-10T07:10:00.000Z,17139,1974,1
L3775:T2:I17137,3775,T2,2025-10-02T17:04:00.000Z,17137,2779,2
L3775:T2:I17138,3775,T2,2026-03-27T12:31:00.000Z,17138,1105,3
L3775:T2:I17141,3775,T2,2026-06-08T10:48:00.000Z,17141,611,4
L3775:T2:I17140,3775,T2,2026-06-28T10:34:00.000Z,17140,2155,5
L3776:T0,3776,T0,2025-12-13T00:00:00.000Z,,,0
L3776:T1:I17142,3776,T1,2026-01-01T16:20:00.000Z,17142,230,1
L3776:T2:I17143,3776,T2,2026-05-25T10:42:00.000Z,17143,1533,2
L3777:T0,3777,T0,2025-10-21T00:00:00.000Z,,,0
L3777:T1:I17146,3777,T1,2025-10-23T14:10:24.000Z,17146,142,1
L3777:T2:I17149,3777,T2,2025-10-23T17:16:44.000Z,17149,201,2
L3777:T2:I17148,3777,T2,2025-10-26T09:44:23.000Z,17148,1111,3
L3777:T2:I17144,3777,T2,2025-10-26T17:07:06.000Z,17144,226,4
L3777:T2:I17150,3777,T2,2025-10-31T18:59:41.000Z,17150,1517,5
L3777:T2:I17151,3777,T2,2025-11-01T13:20:55.000Z,17151,697,6
L3777:T2:I17147,3777,T2,2025-11-03T08:31:21.000Z,17147,2436,7
L3777:T2:I17145,3777,T2,2026-01-23T15:11:00.000Z,17145,2503,8
L3778:T0,3778,T0,2026-06-30T00:00:00.000Z,,,0
L3778:T1:I17154,3778,T1,2026-07-01T14:44:39.000Z,17154,932,1
L3778:T2:I17156,3778,T2,2026-07-05T18:33:56.000Z,17156,1402,2
L3778:T2:I17152,3778,T2,2026-07-08T14:39:34.000Z,17152,2791,3
L3778:T2:I17155,3778,T2,2026-07-08T14:40:33.000Z,17155,1376,4
L3778:T2:I17153,3778,T2,2026-07-09T08:47:33.000Z,17153,2256,5
L3779:T0,3779,T0,2026-05-12T00:00:00.000Z,,,0
L3779:T1:I17162,3779,T1,2026-05-12T11:11:03.000Z,17162,339,1
L3779:T2:I17158,3779,T2,2026-05-14T20:30:09.000Z,17158,351,2
L3779:T2:I17157,3779,T2,2026-05-15T10:52:11.000Z,17157,2750,3
L3779:T2:I17159,3779,T2,2026-05-17T09:44:16.000Z,17159,2028,4
L3779:T2:I17161,3779,T2,2026-05-21T20:02:53.000Z,17161,120,5
L3779:T2:I17160,3779,T2,2026-05-22T20:44:20.000Z,17160,2628,6
L3780:T0,3780,T0,2025-01-19T00:00:00.000Z,,,0
L3780:T1:I17165,3780,T1,2025-01-21T18:36:39.000Z,17165,1297,1
L3780:T2:I17167,3780,T2,2025-07-08T15:55:00.000Z,17167,107,2
L3780:T2:I17163,3780,T2,2025-08-08T15:48:00.000Z,17163,2878,3
L3780:T2:I17168,3780,T2,2025-11-29T09:26:00.000Z,17168,683,4
L3780:T2:I17164,3780,T2,2026-02-17T11:06:00.000Z,17164,1545,5
L3780:T2:I17170,3780,T2,2026-03-10T13:09:00.000Z,17170,2273,6
L3780:T2:I17169,3780,T2,2026-04-21T13:07:00.000Z,17169,2138,7
L3780:T2:I17166,3780,T2,2026-04-23T19:41:00.000Z,17166,373,8
L3781:T0,3781,T0,2025-09-25T00:00:00.000Z,,,0
L3781:T1:I17174,3781,T1,2025-09-25T17:56:05.000Z,17174,2727,1
L3781:T2:I17173,3781,T2,2025-10-01T09:44:57.000Z,17173,2581,2
L3781:T2:I17172,3781,T2,2025-10-02T08:12:06.000Z,17172,1273,3
L3781:T2:I17171,3781,T2,2026-06-13T17:08:00.000Z,17171,612,4
L3782:T0,3782,T0,2026-01-07T00:00:00.000Z,,,0
L3782:T1:I17177,3782,T1,2026-01-07T17:59:14.000Z,17177,2951,1
L3782:T2:I17178,3782,T2,2026-01-10T19:26:57.000Z,17178,503,2
L3782:T2:I17175,3782,T2,2026-01-19T15:27:33.000Z,17175,1666,3
L3782:T2:I17176,3782,T2,2026-04-03T19:35:00.000Z,17176,2975,4
L3782:T2:I17179,3782,T2,2026-04-09T19:10:00.000Z,17179,2295,5
L3783:T0,3783,T0,2025-03-28T00:00:00.000Z,,,0
L3783:T1:I17180,3783,T1,2025-04-03T11:42:33.000Z,17180,2608,1
L3783:T2:I17182,3783,T2,2025-07-23T11:58:00.000Z,17182,2825,2
L3783:T2:I17181,3783,T2,2026-03-19T19:02:00.000Z,17181,1806,3
L3784:T0,3784,T0,2026-04-10T00:00:00.000Z,,,0
L3784:T1:I17186,3784,T1,2026-04-13T16:05:34.000Z,17186,2107,1
L3784:T2:I17183,3784,T2,2026-04-16T11:12:56.000Z,17183,2360,2
L3784:T2:I17184,3784,T2,2026-05-08T17:04:00.000Z,17184,2560,3
L3784:T2:I17185,3784,T2,2026-05-31T07:42:00.000Z,17185,2728,4
L3785:T0,3785,T0,2025-10-17T00:00:00.000Z,,,0
L3785:T1:I17187,3785,T1,2025-10-21T08:35:10.000Z,17187,227,1
L3785:T2:I17188,3785,T2,2026-06-09T13:45:00.000Z,17188,604,2
L3786:T0,3786,T0,2026-06-26T00:00:00.000Z,,,0
L3786:T1:I17189,3786,T1,2026-06-27T11:28:22.000Z,17189,2782,1
L3786:T2:I17192,3786,T2,2026-06-28T17:42:01.000Z,17192,1184,2
L3786:T2:I17190,3786,T2,2026-07-02T16:33:51.000Z,17190,1009,3
L3786:T2:I17191,3786,T2,2026-07-04T17:12:30.000Z,17191,585,4
L3787:T0,3787,T0,2025-02-24T00:00:00.000Z,,,0
L3787:T1:I17194,3787,T1,2025-03-05T17:11:47.000Z,17194,2067,1
L3787:T2:I17196,3787,T2,2025-03-06T15:31:04.000Z,17196,1642,2
L3787:T2:I17195,3787,T2,2026-02-21T09:35:00.000Z,17195,2993,3
L3787:T2:I17193,3787,T2,2026-03-02T09:31:00.000Z,17193,1152,4
L3788:T0,3788,T0,2025-07-16T00:00:00.000Z,,,0
L3788:T1:I17199,3788,T1,2025-07-18T19:13:06.000Z,17199,2611,1
L3788:T2:I17198,3788,T2,2025-07-18T20:43:00.000Z,17198,2271,2
L3788:T2:I17200,3788,T2,2025-07-24T11:16:11.000Z,17200,1681,3
L3788:T2:I17203,3788,T2,2025-07-29T08:34:04.000Z,17203,293,4
L3788:T2:I17204,3788,T2,2025-09-20T10:42:00.000Z,17204,128,5
L3788:T2:I17201,3788,T2,2025-11-13T14:38:00.000Z,17201,1253,6
L3788:T2:I17202,3788,T2,2026-01-12T13:43:00.000Z,17202,1476,7
L3788:T2:I17197,3788,T2,2026-06-08T15:42:00.000Z,17197,1248,8
L3789:T0,3789,T0,2026-03-13T00:00:00.000Z,,,0
L3789:T1:I17207,3789,T1,2026-03-13T09:46:55.000Z,17207,1827,1
L3789:T2:I17211,3789,T2,2026-03-14T15:14:57.000Z,17211,889,2
L3789:T2:I17206,3789,T2,2026-03-14T16:30:58.000Z,17206,2392,3
L3789:T2:I17205,3789,T2,2026-03-21T17:29:33.000Z,17205,325,4
L3789:T2:I17210,3789,T2,2026-03-22T15:09:41.000Z,17210,1831,5
L3789:T2:I17212,3789,T2,2026-03-23T16:44:12.000Z,17212,390,6
L3789:T2:I17209,3789,T2,2026-03-24T08:33:50.000Z,17209,2002,7
L3789:T2:I17208,3789,T2,2026-03-25T14:47:15.000Z,17208,2005,8
L3790:T0,3790,T0,2025-07-24T00:00:00.000Z,,,0
L3790:T1:I17213,3790,T1,2025-07-25T13:55:38.000Z,17213,1071,1
L3790:T2:I17220,3790,T2,2025-07-25T18:31:51.000Z,17220,2234,2
L3790:T2:I17217,3790,T2,2025-07-27T13:15:35.000Z,17217,2497,3
L3790:T2:I17219,3790,T2,2025-07-27T16:03:30.000Z,17219,2951,4
L3790:T2:I17215,3790,T2,2025-07-30T17:40:24.000Z,17215,755,5
L3790:T2:I17214,3790,T2,2025-12-02T10:52:00.000Z,17214,821,6
L3790:T2:I17218,3790,T2,2026-01-29T07:44:00.000Z,17218,1762,7
L3790:T2:I17216,3790,T2,2026-06-05T10:43:00.000Z,17216,1635,8
L3791:T0,3791,T0,2025-10-15T00:00:00.000Z,,,0
L3791:T1:I17224,3791,T1,2025-10-16T08:06:55.000Z,17224,1257,1
L3791:T2:I17226,3791,T2,2025-10-16T09:46:23.000Z,17226,1662,2
L3791:T2:I17225,3791,T2,2025-10-19T12:39:02.000Z,17225,2569,3
L3791:T2:I17222,3791,T2,2025-10-26T07:31:21.000Z,17222,1124,4
L3791:T2:I17227,3791,T2,2025-10-27T08:37:02.000Z,17227,2889,5
L3791:T2:I17221,3791,T2,2025-10-27T12:18:15.000Z,17221,2828,6
L3791:T2:I17223,3791,T2,2026-01-17T08:09:00.000Z,17223,529,7
L3792:T0,3792,T0,2025-03-12T00:00:00.000Z,,,0
L3792:T1:I17229,3792,T1,2025-03-17T12:10:16.000Z,17229,1411,1
L3792:T2:I17234,3792,T2,2025-03-19T09:12:14.000Z,17234,1600,2
L3792:T2:I17232,3792,T2,2025-05-10T13:34:00.000Z,17232,2173,3
L3792:T2:I17233,3792,T2,2025-05-30T17:11:00.000Z,17233,2146,4
L3792:T2:I17230,3792,T2,2025-07-21T19:49:00.000Z,17230,1876,5
L3792:T2:I17228,3792,T2,2026-04-23T15:29:00.000Z,17228,1449,6
L3792:T2:I17231,3792,T2,2026-05-04T10:39:00.000Z,17231,1952,7
L3793:T0,3793,T0,2025-07-30T00:00:00.000Z,,,0
L3793:T1:I17237,3793,T1,2025-07-30T10:13:16.000Z,17237,1170,1
L3793:T2:I17240,3793,T2,2025-08-03T15:28:54.000Z,17240,1842,2
L3793:T2:I17241,3793,T2,2025-08-05T17:59:23.000Z,17241,667,3
L3793:T2:I17238,3793,T2,2025-08-07T11:51:06.000Z,17238,1642,4
L3793:T2:I17242,3793,T2,2025-08-12T08:40:55.000Z,17242,2795,5
L3793:T2:I17236,3793,T2,2026-03-06T20:17:00.000Z,17236,1620,6
L3793:T2:I17239,3793,T2,2026-03-07T11:48:00.000Z,17239,1840,7
L3793:T2:I17235,3793,T2,2026-03-23T10:09:00.000Z,17235,1770,8
L3794:T0,3794,T0,2025-02-24T00:00:00.000Z,,,0
L3794:T1:I17243,3794,T1,2025-03-06T17:51:55.000Z,17243,1061,1
L3795:T0,3795,T0,2025-10-27T00:00:00.000Z,,,0
L3795:T1:I17247,3795,T1,2025-10-30T15:08:43.000Z,17247,1196,1
L3795:T2:I17244,3795,T2,2025-11-01T20:34:39.000Z,17244,989,2
L3795:T2:I17245,3795,T2,2026-03-05T20:47:00.000Z,17245,1850,3
L3795:T2:I17246,3795,T2,2026-05-22T12:26:00.000Z,17246,2977,4
L3796:T0,3796,T0,2026-03-27T00:00:00.000Z,,,0
L3796:T1:I17250,3796,T1,2026-03-28T17:02:00.000Z,17250,1813,1
L3796:T2:I17251,3796,T2,2026-03-29T12:56:54.000Z,17251,1178,2
L3796:T2:I17248,3796,T2,2026-04-07T17:15:33.000Z,17248,1028,3
L3796:T2:I17249,3796,T2,2026-04-12T20:34:00.000Z,17249,563,4
L3796:T2:I17252,3796,T2,2026-06-12T16:18:00.000Z,17252,2110,5
L3797:T0,3797,T0,2025-04-18T00:00:00.000Z,,,0
L3797:T1:I17254,3797,T1,2025-06-21T18:49:00.000Z,17254,2775,1
L3797:T2:I17253,3797,T2,2025-06-27T20:55:00.000Z,17253,2994,2
L3798:T0,3798,T0,2025-01-04T00:00:00.000Z,,,0
L3798:T1:I17257,3798,T1,2025-01-09T11:05:12.000Z,17257,1590,1
L3798:T2:I17260,3798,T2,2025-01-16T18:29:11.000Z,17260,1882,2
L3798:T2:I17262,3798,T2,2025-01-25T16:13:00.000Z,17262,2079,3
L3798:T2:I17256,3798,T2,2025-04-18T10:59:00.000Z,17256,1638,4
L3798:T2:I17261,3798,T2,2025-05-04T20:09:00.000Z,17261,1112,5
L3798:T2:I17255,3798,T2,2026-02-18T12:23:00.000Z,17255,572,6
L3798:T2:I17258,3798,T2,2026-04-17T20:36:00.000Z,17258,2676,7
L3798:T2:I17259,3798,T2,2026-05-11T18:36:00.000Z,17259,103,8
L3799:T0,3799,T0,2025-06-15T00:00:00.000Z,,,0
L3799:T1:I17263,3799,T1,2025-06-19T20:44:19.000Z,17263,2925,1
L3799:T2:I17266,3799,T2,2025-06-21T07:12:44.000Z,17266,1628,2
L3799:T2:I17264,3799,T2,2025-06-24T15:07:28.000Z,17264,508,3
L3799:T2:I17267,3799,T2,2025-06-25T11:46:21.000Z,17267,2042,4
L3799:T2:I17265,3799,T2,2026-05-01T13:19:00.000Z,17265,2941,5
L3800:T0,3800,T0,2026-05-02T00:00:00.000Z,,,0
L3800:T1:I17270,3800,T1,2026-05-09T16:27:08.000Z,17270,2425,1
L3800:T2:I17268,3800,T2,2026-05-10T18:00:44.000Z,17268,775,2
L3800:T2:I17269,3800,T2,2026-05-15T13:27:58.000Z,17269,2733,3
L3801:T0,3801,T0,2025-07-07T00:00:00.000Z,,,0
L3801:T1:I17275,3801,T1,2025-07-07T07:37:47.000Z,17275,204,1
L3801:T2:I17276,3801,T2,2025-07-08T09:19:48.000Z,17276,2960,2
L3801:T2:I17272,3801,T2,2025-07-10T17:42:21.000Z,17272,2706,3
L3801:T2:I17278,3801,T2,2025-07-13T18:22:33.000Z,17278,1292,4
L3801:T2:I17277,3801,T2,2025-07-15T08:17:04.000Z,17277,1828,5
L3801:T2:I17273,3801,T2,2025-07-20T20:15:31.000Z,17273,1569,6
L3801:T2:I17274,3801,T2,2025-08-11T11:39:00.000Z,17274,2473,7
