inventory_state_key,prediction_key,candidate_spot_id,score_time,snapshot_id,snapshot_time,snapshot_found,availability_known,is_available_asof,days_until_available_asof,competing_inquiries_30d_asof,snapshot_age_days,stale_gt_30d,stale_gt_60d,stale_gt_90d,coverage_status,competing_inquiries_30d_model_allowed
L25:T0:S1535,L25:T0,1535,2026-05-14T00:00:00.000Z,7407,2026-05-02T00:00:00.000Z,true,true,true,0,2,12,false,false,false,COVERED,false
L25:T0:S699,L25:T0,699,2026-05-14T00:00:00.000Z,1886,2026-04-17T00:00:00.000Z,true,true,true,0,4,27,false,false,false,COVERED,false
L25:T0:S465,L25:T0,465,2026-05-14T00:00:00.000Z,7266,2026-04-29T00:00:00.000Z,true,true,true,0,9,15,false,false,false,COVERED,false
L25:T0:S1937,L25:T0,1937,2026-05-14T00:00:00.000Z,15854,2026-05-14T00:00:00.000Z,true,true,true,0,6,0,false,false,false,COVERED,false
L25:T0:S181,L25:T0,181,2026-05-14T00:00:00.000Z,11438,2026-05-06T00:00:00.000Z,true,true,true,0,4,8,false,false,false,COVERED,false
L25:T0:S2300,L25:T0,2300,2026-05-14T00:00:00.000Z,13287,2026-02-19T00:00:00.000Z,true,true,true,0,5,84,true,true,false,COVERED,false
L25:T0:S2411,L25:T0,2411,2026-05-14T00:00:00.000Z,11085,2026-03-20T00:00:00.000Z,true,true,false,6,5,55,true,false,false,COVERED,false
L25:T0:S205,L25:T0,205,2026-05-14T00:00:00.000Z,7608,2026-04-02T00:00:00.000Z,true,true,true,0,8,42,true,false,false,COVERED,false
L25:T0:S987,L25:T0,987,2026-05-14T00:00:00.000Z,29797,2026-04-20T00:00:00.000Z,true,true,true,0,5,24,false,false,false,COVERED,false
L25:T0:S1061,L25:T0,1061,2026-05-14T00:00:00.000Z,23031,2026-03-26T00:00:00.000Z,true,true,false,18,6,49,true,false,false,COVERED,false
L25:T0:S2839,L25:T0,2839,2026-05-14T00:00:00.000Z,4162,2026-05-03T00:00:00.000Z,true,true,false,4,5,11,false,false,false,COVERED,false
L25:T0:S206,L25:T0,206,2026-05-14T00:00:00.000Z,13726,2026-04-29T00:00:00.000Z,true,true,true,0,3,15,false,false,false,COVERED,false
L25:T0:S916,L25:T0,916,2026-05-14T00:00:00.000Z,10713,2026-02-15T00:00:00.000Z,true,true,false,76,6,88,true,true,false,COVERED,false
L25:T0:S1502,L25:T0,1502,2026-05-14T00:00:00.000Z,6873,2026-02-22T00:00:00.000Z,true,true,false,138,6,81,true,true,false,COVERED,false
L25:T0:S940,L25:T0,940,2026-05-14T00:00:00.000Z,23092,2026-05-06T00:00:00.000Z,true,true,false,3,7,8,false,false,false,COVERED,false
L25:T0:S2704,L25:T0,2704,2026-05-14T00:00:00.000Z,9134,2026-05-06T00:00:00.000Z,true,true,true,0,4,8,false,false,false,COVERED,false
L25:T0:S1306,L25:T0,1306,2026-05-14T00:00:00.000Z,7435,2026-04-13T00:00:00.000Z,true,true,false,4,9,31,true,false,false,COVERED,false
L25:T0:S766,L25:T0,766,2026-05-14T00:00:00.000Z,24222,2026-05-10T00:00:00.000Z,true,true,true,0,4,4,false,false,false,COVERED,false
L25:T0:S418,L25:T0,418,2026-05-14T00:00:00.000Z,15219,2026-05-13T00:00:00.000Z,true,true,true,0,6,1,false,false,false,COVERED,false
L25:T0:S538,L25:T0,538,2026-05-14T00:00:00.000Z,494,2026-05-06T00:00:00.000Z,true,true,true,0,4,8,false,false,false,COVERED,false
L25:T0:S2014,L25:T0,2014,2026-05-14T00:00:00.000Z,17148,2026-05-03T00:00:00.000Z,true,true,true,0,7,11,false,false,false,COVERED,false
L25:T0:S1663,L25:T0,1663,2026-05-14T00:00:00.000Z,12600,2026-05-10T00:00:00.000Z,true,true,true,0,3,4,false,false,false,COVERED,false
L25:T0:S2182,L25:T0,2182,2026-05-14T00:00:00.000Z,1999,2026-05-07T00:00:00.000Z,true,true,false,75,4,7,false,false,false,COVERED,false
L25:T0:S2740,L25:T0,2740,2026-05-14T00:00:00.000Z,25080,2026-05-02T00:00:00.000Z,true,true,false,17,7,12,false,false,false,COVERED,false
L25:T0:S1588,L25:T0,1588,2026-05-14T00:00:00.000Z,29977,2026-05-06T00:00:00.000Z,true,true,false,1,3,8,false,false,false,COVERED,false
L25:T0:S2315,L25:T0,2315,2026-05-14T00:00:00.000Z,2522,2026-02-16T00:00:00.000Z,true,true,true,0,4,87,true,true,false,COVERED,false
L25:T0:S481,L25:T0,481,2026-05-14T00:00:00.000Z,25503,2026-04-07T00:00:00.000Z,true,true,false,34,3,37,true,false,false,COVERED,false
L25:T0:S1054,L25:T0,1054,2026-05-14T00:00:00.000Z,19059,2026-05-01T00:00:00.000Z,true,true,true,0,4,13,false,false,false,COVERED,false
L25:T0:S2194,L25:T0,2194,2026-05-14T00:00:00.000Z,18630,2026-05-05T00:00:00.000Z,true,true,true,0,5,9,false,false,false,COVERED,false
L25:T0:S464,L25:T0,464,2026-05-14T00:00:00.000Z,9199,2026-04-04T00:00:00.000Z,true,true,true,0,5,40,true,false,false,COVERED,false
L25:T0:S2386,L25:T0,2386,2026-05-14T00:00:00.000Z,2391,2026-05-10T00:00:00.000Z,true,true,false,17,4,4,false,false,false,COVERED,false
L25:T0:S2754,L25:T0,2754,2026-05-14T00:00:00.000Z,5727,2026-05-14T00:00:00.000Z,true,true,true,0,9,0,false,false,false,COVERED,false
L25:T0:S2438,L25:T0,2438,2026-05-14T00:00:00.000Z,24671,2026-05-11T00:00:00.000Z,true,true,false,36,6,3,false,false,false,COVERED,false
L25:T0:S2013,L25:T0,2013,2026-05-14T00:00:00.000Z,26389,2026-05-06T00:00:00.000Z,true,true,true,0,11,8,false,false,false,COVERED,false
L25:T0:S907,L25:T0,907,2026-05-14T00:00:00.000Z,24157,2026-01-30T00:00:00.000Z,true,false,,,8,104,true,true,true,STALE_GT_90D,false
L25:T0:S1403,L25:T0,1403,2026-05-14T00:00:00.000Z,4893,2026-04-20T00:00:00.000Z,true,true,true,0,9,24,false,false,false,COVERED,false
L25:T0:S1523,L25:T0,1523,2026-05-14T00:00:00.000Z,4720,2026-04-20T00:00:00.000Z,true,true,true,0,6,24,false,false,false,COVERED,false
L25:T0:S1454,L25:T0,1454,2026-05-14T00:00:00.000Z,27005,2026-04-23T00:00:00.000Z,true,true,false,1,4,21,false,false,false,COVERED,false
L25:T0:S2572,L25:T0,2572,2026-05-14T00:00:00.000Z,26017,2026-05-06T00:00:00.000Z,true,true,true,0,7,8,false,false,false,COVERED,false
L25:T0:S1230,L25:T0,1230,2026-05-14T00:00:00.000Z,54,2026-05-02T00:00:00.000Z,true,true,false,3,5,12,false,false,false,COVERED,false
L25:T0:S1381,L25:T0,1381,2026-05-14T00:00:00.000Z,9966,2026-04-17T00:00:00.000Z,true,true,true,0,7,27,false,false,false,COVERED,false
L25:T0:S1736,L25:T0,1736,2026-05-14T00:00:00.000Z,4785,2026-05-11T00:00:00.000Z,true,true,false,170,8,3,false,false,false,COVERED,false
L25:T0:S1478,L25:T0,1478,2026-05-14T00:00:00.000Z,8303,2026-03-18T00:00:00.000Z,true,true,false,22,8,57,true,false,false,COVERED,false
L25:T0:S1887,L25:T0,1887,2026-05-14T00:00:00.000Z,26464,2026-04-21T00:00:00.000Z,true,true,false,1,2,23,false,false,false,COVERED,false
L25:T0:S2715,L25:T0,2715,2026-05-14T00:00:00.000Z,12626,2026-04-25T00:00:00.000Z,true,true,true,0,6,19,false,false,false,COVERED,false
L25:T0:S1305,L25:T0,1305,2026-05-14T00:00:00.000Z,21382,2026-04-24T00:00:00.000Z,true,true,true,0,4,20,false,false,false,COVERED,false
L25:T0:S732,L25:T0,732,2026-05-14T00:00:00.000Z,3959,2026-03-11T00:00:00.000Z,true,true,true,0,9,64,true,true,false,COVERED,false
L25:T0:S584,L25:T0,584,2026-05-14T00:00:00.000Z,28892,2026-05-06T00:00:00.000Z,true,true,true,0,9,8,false,false,false,COVERED,false
L25:T0:S992,L25:T0,992,2026-05-14T00:00:00.000Z,846,2026-04-18T00:00:00.000Z,true,true,false,13,4,26,false,false,false,COVERED,false
L25:T0:S2496,L25:T0,2496,2026-05-14T00:00:00.000Z,7922,2026-04-28T00:00:00.000Z,true,true,true,0,4,16,false,false,false,COVERED,false
L25:T0:S292,L25:T0,292,2026-05-14T00:00:00.000Z,5134,2026-05-04T00:00:00.000Z,true,true,true,0,5,10,false,false,false,COVERED,false
L25:T0:S1704,L25:T0,1704,2026-05-14T00:00:00.000Z,25851,2026-03-30T00:00:00.000Z,true,true,true,0,9,45,true,false,false,COVERED,false
L25:T0:S757,L25:T0,757,2026-05-14T00:00:00.000Z,150,2026-05-12T00:00:00.000Z,true,true,true,0,5,2,false,false,false,COVERED,false
L25:T0:S815,L25:T0,815,2026-05-14T00:00:00.000Z,21708,2026-03-29T00:00:00.000Z,true,true,true,0,5,46,true,false,false,COVERED,false
L25:T0:S820,L25:T0,820,2026-05-14T00:00:00.000Z,27605,2026-04-30T00:00:00.000Z,true,true,true,0,8,14,false,false,false,COVERED,false
L25:T0:S1522,L25:T0,1522,2026-05-14T00:00:00.000Z,4012,2026-05-05T00:00:00.000Z,true,true,true,0,5,9,false,false,false,COVERED,false
L25:T0:S1927,L25:T0,1927,2026-05-14T00:00:00.000Z,15863,2026-05-11T00:00:00.000Z,true,true,false,46,6,3,false,false,false,COVERED,false
L25:T0:S2872,L25:T0,2872,2026-05-14T00:00:00.000Z,23970,2026-04-09T00:00:00.000Z,true,true,true,0,3,35,true,false,false,COVERED,false
L25:T0:S1307,L25:T0,1307,2026-05-14T00:00:00.000Z,12284,2026-05-09T00:00:00.000Z,true,true,true,0,10,5,false,false,false,COVERED,false
L25:T0:S2047,L25:T0,2047,2026-05-14T00:00:00.000Z,22112,2026-04-16T00:00:00.000Z,true,true,false,104,9,28,false,false,false,COVERED,false
L25:T0:S1988,L25:T0,1988,2026-05-14T00:00:00.000Z,6621,2026-04-13T00:00:00.000Z,true,true,true,0,7,31,true,false,false,COVERED,false
L25:T0:S56,L25:T0,56,2026-05-14T00:00:00.000Z,2497,2026-04-17T00:00:00.000Z,true,true,false,74,6,27,false,false,false,COVERED,false
L25:T0:S2892,L25:T0,2892,2026-05-14T00:00:00.000Z,17739,2026-05-03T00:00:00.000Z,true,true,false,72,8,11,false,false,false,COVERED,false
L25:T0:S2700,L25:T0,2700,2026-05-14T00:00:00.000Z,10567,2026-05-10T00:00:00.000Z,true,true,true,0,3,4,false,false,false,COVERED,false
L25:T0:S1578,L25:T0,1578,2026-05-14T00:00:00.000Z,1112,2026-05-06T00:00:00.000Z,true,true,false,20,3,8,false,false,false,COVERED,false
L25:T0:S1231,L25:T0,1231,2026-05-14T00:00:00.000Z,28756,2026-05-13T00:00:00.000Z,true,true,true,0,5,1,false,false,false,COVERED,false
L25:T1:I108:S952,L25:T1:I108,952,2026-05-14T20:48:46.000Z,29501,2026-05-06T00:00:00.000Z,true,true,true,0,7,8.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S735,L25:T1:I108,735,2026-05-14T20:48:46.000Z,26907,2026-03-26T00:00:00.000Z,true,true,false,3,8,49.86719907407407,true,false,false,COVERED,false
L25:T1:I108:S1080,L25:T1:I108,1080,2026-05-14T20:48:46.000Z,3142,2026-04-08T00:00:00.000Z,true,true,false,67,4,36.86719907407407,true,false,false,COVERED,false
L25:T1:I108:S1215,L25:T1:I108,1215,2026-05-14T20:48:46.000Z,26519,2026-04-15T00:00:00.000Z,true,true,true,0,6,29.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S49,L25:T1:I108,49,2026-05-14T20:48:46.000Z,20948,2026-04-08T00:00:00.000Z,true,true,true,0,8,36.86719907407407,true,false,false,COVERED,false
L25:T1:I108:S1558,L25:T1:I108,1558,2026-05-14T20:48:46.000Z,10691,2026-05-13T00:00:00.000Z,true,true,false,41,7,1.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S583,L25:T1:I108,583,2026-05-14T20:48:46.000Z,5718,2026-02-12T00:00:00.000Z,true,false,,,8,91.86719907407408,true,true,true,STALE_GT_90D,false
L25:T1:I108:S2907,L25:T1:I108,2907,2026-05-14T20:48:46.000Z,18250,2026-04-18T00:00:00.000Z,true,true,true,0,7,26.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S2913,L25:T1:I108,2913,2026-05-14T20:48:46.000Z,15764,2026-04-15T00:00:00.000Z,true,true,true,0,7,29.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S265,L25:T1:I108,265,2026-05-14T20:48:46.000Z,14572,2026-05-06T00:00:00.000Z,true,true,true,0,7,8.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S2132,L25:T1:I108,2132,2026-05-14T20:48:46.000Z,24574,2026-04-23T00:00:00.000Z,true,true,false,10,6,21.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S1954,L25:T1:I108,1954,2026-05-14T20:48:46.000Z,12443,2026-02-01T00:00:00.000Z,true,false,,,5,102.86719907407408,true,true,true,STALE_GT_90D,false
L25:T1:I108:S1839,L25:T1:I108,1839,2026-05-14T20:48:46.000Z,4511,2026-04-27T00:00:00.000Z,true,true,true,0,6,17.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S2403,L25:T1:I108,2403,2026-05-14T20:48:46.000Z,17299,2026-05-04T00:00:00.000Z,true,true,false,4,10,10.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S2492,L25:T1:I108,2492,2026-05-14T20:48:46.000Z,923,2026-05-02T00:00:00.000Z,true,true,false,12,2,12.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S2937,L25:T1:I108,2937,2026-05-14T20:48:46.000Z,20614,2026-04-23T00:00:00.000Z,true,true,true,0,5,21.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S1581,L25:T1:I108,1581,2026-05-14T20:48:46.000Z,28479,2026-04-19T00:00:00.000Z,true,true,true,0,6,25.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S2116,L25:T1:I108,2116,2026-05-14T20:48:46.000Z,9184,2026-04-26T00:00:00.000Z,true,true,true,0,7,18.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S324,L25:T1:I108,324,2026-05-14T20:48:46.000Z,21106,2026-05-03T00:00:00.000Z,true,true,true,0,5,11.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S2581,L25:T1:I108,2581,2026-05-14T20:48:46.000Z,12456,2026-04-15T00:00:00.000Z,true,true,true,0,1,29.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S1499,L25:T1:I108,1499,2026-05-14T20:48:46.000Z,20254,2026-04-07T00:00:00.000Z,true,true,false,13,6,37.86719907407407,true,false,false,COVERED,false
L25:T1:I108:S2192,L25:T1:I108,2192,2026-05-14T20:48:46.000Z,28759,2026-05-12T00:00:00.000Z,true,true,true,0,4,2.8671990740740743,false,false,false,COVERED,false
L25:T1:I108:S487,L25:T1:I108,487,2026-05-14T20:48:46.000Z,8580,2026-03-25T00:00:00.000Z,true,true,true,0,7,50.86719907407407,true,false,false,COVERED,false
L25:T1:I108:S297,L25:T1:I108,297,2026-05-14T20:48:46.000Z,5960,2026-04-15T00:00:00.000Z,true,true,true,0,11,29.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S1158,L25:T1:I108,1158,2026-05-14T20:48:46.000Z,17318,2026-04-08T00:00:00.000Z,true,true,true,0,3,36.86719907407407,true,false,false,COVERED,false
L25:T1:I108:S878,L25:T1:I108,878,2026-05-14T20:48:46.000Z,7058,2026-05-12T00:00:00.000Z,true,true,true,0,5,2.8671990740740743,false,false,false,COVERED,false
L25:T1:I108:S2686,L25:T1:I108,2686,2026-05-14T20:48:46.000Z,17616,2026-04-15T00:00:00.000Z,true,true,false,15,5,29.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S731,L25:T1:I108,731,2026-05-14T20:48:46.000Z,19510,2026-04-28T00:00:00.000Z,true,true,false,27,2,16.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S2465,L25:T1:I108,2465,2026-05-14T20:48:46.000Z,28308,2026-05-09T00:00:00.000Z,true,true,true,0,11,5.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S1627,L25:T1:I108,1627,2026-05-14T20:48:46.000Z,20740,2026-03-10T00:00:00.000Z,true,true,true,0,11,65.86719907407408,true,true,false,COVERED,false
L25:T1:I108:S1010,L25:T1:I108,1010,2026-05-14T20:48:46.000Z,7497,2026-05-12T00:00:00.000Z,true,true,false,63,8,2.8671990740740743,false,false,false,COVERED,false
L25:T1:I108:S1212,L25:T1:I108,1212,2026-05-14T20:48:46.000Z,9916,2026-05-03T00:00:00.000Z,true,true,true,0,6,11.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S1565,L25:T1:I108,1565,2026-05-14T20:48:46.000Z,29245,2026-03-15T00:00:00.000Z,true,true,true,0,4,60.86719907407407,true,true,false,COVERED,false
L25:T1:I108:S908,L25:T1:I108,908,2026-05-14T20:48:46.000Z,26553,2026-05-05T00:00:00.000Z,true,true,true,0,9,9.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S1177,L25:T1:I108,1177,2026-05-14T20:48:46.000Z,24175,2026-05-14T00:00:00.000Z,true,true,true,0,5,0.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S1168,L25:T1:I108,1168,2026-05-14T20:48:46.000Z,1190,2026-05-12T00:00:00.000Z,true,true,true,0,6,2.8671990740740743,false,false,false,COVERED,false
L25:T1:I108:S2127,L25:T1:I108,2127,2026-05-14T20:48:46.000Z,20211,2026-04-24T00:00:00.000Z,true,true,true,0,4,20.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S1114,L25:T1:I108,1114,2026-05-14T20:48:46.000Z,27753,2026-03-31T00:00:00.000Z,true,true,true,0,9,44.86719907407407,true,false,false,COVERED,false
L25:T1:I108:S2230,L25:T1:I108,2230,2026-05-14T20:48:46.000Z,27267,2026-05-06T00:00:00.000Z,true,true,false,64,8,8.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S1325,L25:T1:I108,1325,2026-05-14T20:48:46.000Z,1684,2026-04-20T00:00:00.000Z,true,true,true,0,6,24.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S1872,L25:T1:I108,1872,2026-05-14T20:48:46.000Z,26977,2026-05-11T00:00:00.000Z,true,true,false,23,11,3.8671990740740743,false,false,false,COVERED,false
L25:T1:I108:S2952,L25:T1:I108,2952,2026-05-14T20:48:46.000Z,1518,2026-05-05T00:00:00.000Z,true,true,true,0,12,9.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S2232,L25:T1:I108,2232,2026-05-14T20:48:46.000Z,4770,2026-04-25T00:00:00.000Z,true,true,false,154,4,19.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S270,L25:T1:I108,270,2026-05-14T20:48:46.000Z,2150,2026-05-12T00:00:00.000Z,true,true,true,0,6,2.8671990740740743,false,false,false,COVERED,false
L25:T1:I108:S387,L25:T1:I108,387,2026-05-14T20:48:46.000Z,13585,2026-05-13T00:00:00.000Z,true,true,false,11,3,1.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S2604,L25:T1:I108,2604,2026-05-14T20:48:46.000Z,74,2026-02-13T00:00:00.000Z,true,false,,,8,90.86719907407408,true,true,true,STALE_GT_90D,false
L25:T1:I108:S1856,L25:T1:I108,1856,2026-05-14T20:48:46.000Z,22975,2026-04-18T00:00:00.000Z,true,true,false,5,12,26.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S2408,L25:T1:I108,2408,2026-05-14T20:48:46.000Z,18885,2026-05-05T00:00:00.000Z,true,true,false,34,2,9.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S2276,L25:T1:I108,2276,2026-05-14T20:48:46.000Z,17502,2026-04-09T00:00:00.000Z,true,true,false,152,4,35.86719907407407,true,false,false,COVERED,false
L25:T1:I108:S2064,L25:T1:I108,2064,2026-05-14T20:48:46.000Z,17637,2026-04-23T00:00:00.000Z,true,true,false,8,5,21.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S2477,L25:T1:I108,2477,2026-05-14T20:48:46.000Z,15489,2026-05-08T00:00:00.000Z,true,true,true,0,3,6.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S923,L25:T1:I108,923,2026-05-14T20:48:46.000Z,3888,2026-02-18T00:00:00.000Z,true,true,true,0,8,85.86719907407408,true,true,false,COVERED,false
L25:T1:I108:S1126,L25:T1:I108,1126,2026-05-14T20:48:46.000Z,9090,2026-05-07T00:00:00.000Z,true,true,true,0,8,7.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S2619,L25:T1:I108,2619,2026-05-14T20:48:46.000Z,5676,2026-02-04T00:00:00.000Z,true,false,,,8,99.86719907407408,true,true,true,STALE_GT_90D,false
L25:T1:I108:S2306,L25:T1:I108,2306,2026-05-14T20:48:46.000Z,2932,2026-05-14T00:00:00.000Z,true,true,true,0,8,0.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S552,L25:T1:I108,552,2026-05-14T20:48:46.000Z,17617,2026-04-24T00:00:00.000Z,true,true,true,0,5,20.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S1725,L25:T1:I108,1725,2026-05-14T20:48:46.000Z,9283,2026-03-29T00:00:00.000Z,true,true,true,0,6,46.86719907407407,true,false,false,COVERED,false
L25:T1:I108:S2424,L25:T1:I108,2424,2026-05-14T20:48:46.000Z,24694,2026-05-07T00:00:00.000Z,true,true,false,10,5,7.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S1094,L25:T1:I108,1094,2026-05-14T20:48:46.000Z,24388,2026-05-03T00:00:00.000Z,true,true,true,0,6,11.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S72,L25:T1:I108,72,2026-05-14T20:48:46.000Z,16537,2026-05-12T00:00:00.000Z,true,true,true,0,6,2.8671990740740743,false,false,false,COVERED,false
L25:T1:I108:S1656,L25:T1:I108,1656,2026-05-14T20:48:46.000Z,4332,2026-04-16T00:00:00.000Z,true,true,true,0,5,28.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S506,L25:T1:I108,506,2026-05-14T20:48:46.000Z,20887,2026-05-02T00:00:00.000Z,true,true,true,0,4,12.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S2339,L25:T1:I108,2339,2026-05-14T20:48:46.000Z,13093,2026-05-01T00:00:00.000Z,true,true,false,144,7,13.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S2191,L25:T1:I108,2191,2026-05-14T20:48:46.000Z,16377,2026-05-11T00:00:00.000Z,true,true,false,98,2,3.8671990740740743,false,false,false,COVERED,false
L25:T1:I108:S1535,L25:T1:I108,1535,2026-05-14T20:48:46.000Z,7407,2026-05-02T00:00:00.000Z,true,true,true,0,2,12.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S699,L25:T1:I108,699,2026-05-14T20:48:46.000Z,1886,2026-04-17T00:00:00.000Z,true,true,true,0,4,27.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S465,L25:T1:I108,465,2026-05-14T20:48:46.000Z,7266,2026-04-29T00:00:00.000Z,true,true,true,0,9,15.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S1937,L25:T1:I108,1937,2026-05-14T20:48:46.000Z,15854,2026-05-14T00:00:00.000Z,true,true,true,0,6,0.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S181,L25:T1:I108,181,2026-05-14T20:48:46.000Z,11438,2026-05-06T00:00:00.000Z,true,true,true,0,4,8.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S2300,L25:T1:I108,2300,2026-05-14T20:48:46.000Z,13287,2026-02-19T00:00:00.000Z,true,true,true,0,5,84.86719907407408,true,true,false,COVERED,false
L25:T1:I108:S2411,L25:T1:I108,2411,2026-05-14T20:48:46.000Z,11085,2026-03-20T00:00:00.000Z,true,true,false,6,5,55.86719907407407,true,false,false,COVERED,false
L25:T1:I108:S205,L25:T1:I108,205,2026-05-14T20:48:46.000Z,7608,2026-04-02T00:00:00.000Z,true,true,true,0,8,42.86719907407407,true,false,false,COVERED,false
L25:T1:I108:S987,L25:T1:I108,987,2026-05-14T20:48:46.000Z,29797,2026-04-20T00:00:00.000Z,true,true,true,0,5,24.867199074074072,false,false,false,COVERED,false
L25:T1:I108:S1061,L25:T1:I108,1061,2026-05-14T20:48:46.000Z,23031,2026-03-26T00:00:00.000Z,true,true,false,18,6,49.86719907407407,true,false,false,COVERED,false
L25:T1:I108:S2839,L25:T1:I108,2839,2026-05-14T20:48:46.000Z,4162,2026-05-03T00:00:00.000Z,true,true,false,4,5,11.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S206,L25:T1:I108,206,2026-05-14T20:48:46.000Z,13726,2026-04-29T00:00:00.000Z,true,true,true,0,3,15.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S916,L25:T1:I108,916,2026-05-14T20:48:46.000Z,10713,2026-02-15T00:00:00.000Z,true,true,false,76,6,88.86719907407408,true,true,false,COVERED,false
L25:T1:I108:S1502,L25:T1:I108,1502,2026-05-14T20:48:46.000Z,6873,2026-02-22T00:00:00.000Z,true,true,false,138,6,81.86719907407408,true,true,false,COVERED,false
L25:T1:I108:S940,L25:T1:I108,940,2026-05-14T20:48:46.000Z,23092,2026-05-06T00:00:00.000Z,true,true,false,3,7,8.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S2704,L25:T1:I108,2704,2026-05-14T20:48:46.000Z,9134,2026-05-06T00:00:00.000Z,true,true,true,0,4,8.867199074074074,false,false,false,COVERED,false
L25:T1:I108:S1306,L25:T1:I108,1306,2026-05-14T20:48:46.000Z,7435,2026-04-13T00:00:00.000Z,true,true,false,4,9,31.867199074074072,true,false,false,COVERED,false
