lead_id,first_inquiry_id,score_time,primary_partition,F1_role,F2_role,F3_role,F4_role
4648,21022,2026-03-10T12:45:00.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4649,21026,2025-08-13T14:09:33.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4650,21028,2025-10-07T18:44:18.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4651,21031,2026-05-22T07:54:40.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4652,21039,2026-01-06T14:41:25.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4653,21041,2026-05-18T10:10:02.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4654,21045,2025-03-12T12:27:24.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4655,21050,2025-04-29T14:58:54.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4656,21059,2026-04-19T11:26:00.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4657,21062,2025-04-15T16:51:11.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4658,21065,2026-05-14T09:34:35.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4659,21066,2025-12-27T07:59:17.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4660,21075,2025-11-18T07:24:22.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4661,21079,2026-05-06T16:03:29.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4662,21085,2025-06-29T18:17:56.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4663,21093,2025-10-22T12:41:25.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4664,21095,2025-11-23T09:05:48.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4665,21103,2025-11-23T10:09:48.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4666,21106,2025-10-03T17:00:55.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4667,21111,2025-11-26T14:09:23.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4668,21120,2026-04-28T07:04:11.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4669,21124,2025-12-24T11:53:41.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4670,21129,2026-05-17T19:26:35.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4671,21131,2026-05-19T11:45:47.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4672,21136,2025-12-24T09:25:39.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4673,21140,2025-12-21T07:06:00.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4674,21147,2025-12-09T16:08:32.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4675,21149,2026-02-03T18:06:00.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4676,21151,2025-11-28T20:49:05.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4677,21155,2026-05-18T09:45:14.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4678,21164,2026-01-26T10:49:52.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4679,21171,2025-08-16T07:53:20.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4680,21177,2025-07-12T07:08:32.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4681,21183,2025-01-12T07:03:01.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4682,21187,2025-11-24T11:48:11.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4683,21190,2025-11-26T12:05:31.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4684,21198,2025-11-29T16:27:44.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4685,21199,2026-04-24T16:45:54.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4686,21202,2025-10-09T20:38:58.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4687,21208,2025-12-25T10:20:46.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4688,21209,2025-10-23T12:37:21.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4689,21213,2025-01-21T15:25:40.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4690,21218,2026-03-07T09:07:00.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4691,21219,2025-10-20T09:56:17.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4692,21223,2025-12-26T17:04:19.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4693,21231,2026-05-31T13:17:00.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4694,21233,2025-03-08T10:01:18.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4695,21237,2025-08-26T12:49:17.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4696,21244,2025-09-24T17:28:35.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4697,21250,2025-05-05T20:00:06.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4698,21255,2025-05-27T09:57:41.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4699,21257,2026-06-04T17:38:25.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4700,21264,2025-07-16T13:18:37.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4701,21268,2025-02-02T15:53:55.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4702,21273,2026-02-02T11:47:50.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4703,21277,2026-03-18T13:01:00.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4704,21278,2025-09-20T17:38:23.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4705,21285,2025-12-17T14:27:30.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4706,21288,2025-08-29T19:31:25.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4707,21291,2025-06-26T20:02:13.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4708,21295,2026-05-24T18:50:22.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4709,21300,2026-05-17T10:42:08.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4710,21303,2025-10-19T09:02:00.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4711,21309,2026-03-19T17:38:07.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4712,21312,2026-01-07T13:12:35.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4713,21314,2025-09-27T10:13:44.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4714,21315,2025-05-26T16:25:52.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4715,21323,2025-09-18T19:33:56.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4716,21329,2025-06-08T10:09:38.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4717,21336,2026-03-22T17:56:09.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4718,21345,2026-03-26T13:01:18.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4719,21347,2026-02-20T14:39:26.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4720,21356,2026-01-08T16:45:17.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4721,21366,2025-12-12T11:28:38.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4722,21369,2025-04-30T15:44:17.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4723,21381,2026-01-08T09:05:56.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4724,21385,2025-09-06T18:14:00.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4725,21389,2026-05-17T16:23:11.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4726,21391,2025-03-28T14:02:11.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4727,21392,2026-04-07T07:27:00.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4728,21393,2025-10-02T14:58:00.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4729,21397,2025-04-26T19:30:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4730,21402,2026-04-13T10:58:23.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4731,21410,2025-06-23T14:56:41.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4732,21413,2025-11-12T20:51:58.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4733,21418,2025-07-23T07:16:37.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4734,21420,2025-10-17T17:34:00.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4735,21422,2025-03-16T16:46:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4736,21428,2025-12-07T07:39:41.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4737,21429,2026-06-09T08:47:00.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4738,21431,2025-08-14T11:32:29.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4739,21435,2025-08-18T10:32:48.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4740,21437,2025-11-03T10:54:43.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4741,21439,2025-05-23T11:09:34.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4742,21441,2025-02-02T14:30:33.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4743,21444,2026-04-16T12:08:48.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4744,21447,2025-04-24T11:43:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4745,21454,2025-10-21T18:43:35.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4746,21460,2025-08-02T14:13:16.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4747,21469,2025-06-26T14:15:44.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4748,21472,2025-01-29T12:42:58.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4749,21473,2026-04-03T20:11:48.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4750,21475,2026-05-27T09:04:26.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4751,21481,2025-09-19T15:49:06.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4752,21485,2026-04-22T12:41:21.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4753,21487,2026-05-01T20:09:00.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4754,21489,2026-03-07T18:44:02.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4755,21491,2026-06-23T16:24:00.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4756,21493,2025-10-02T10:52:00.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4757,21496,2026-06-02T19:52:09.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4758,21500,2025-11-13T14:42:38.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4759,21506,2026-01-27T13:24:02.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4760,21508,2025-04-28T11:17:20.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4761,21512,2026-05-24T13:23:07.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4762,21517,2025-10-20T08:39:32.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4763,21526,2026-06-29T09:02:49.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4764,21532,2026-04-08T07:35:18.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4765,21537,2026-04-06T09:12:49.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4766,21539,2026-05-16T10:43:14.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4767,21542,2026-01-26T19:58:09.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4768,21547,2026-06-09T10:23:10.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4769,21553,2025-09-25T17:56:50.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4770,21558,2025-05-03T17:24:24.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4771,21563,2025-07-30T20:43:09.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4772,21565,2026-01-20T13:31:17.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4773,21573,2026-01-15T09:32:41.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4774,21580,2026-02-17T14:02:52.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4775,21582,2025-09-14T11:31:17.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4776,21587,2026-01-06T19:29:00.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4777,21588,2025-10-17T08:09:28.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4778,21599,2026-05-06T07:09:35.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4779,21603,2026-03-12T18:12:06.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4780,21608,2025-12-07T11:44:48.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4781,21612,2026-03-19T16:06:27.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4782,21615,2026-05-09T08:54:53.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4783,21626,2025-05-02T14:22:34.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4784,21628,2026-03-18T20:05:09.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4785,21638,2025-12-01T17:58:38.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4786,21640,2026-01-29T13:39:00.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4787,21642,2026-06-15T12:05:42.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4788,21648,2025-07-05T11:04:18.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4789,21652,2026-05-13T15:22:35.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4790,21653,2026-07-11T11:26:34.000000,POST_HOLDOUT_AUDIT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4791,21657,2025-01-21T17:51:57.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4792,21662,2025-12-27T16:56:14.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4793,21673,2026-04-12T14:56:57.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4794,21677,2025-04-07T18:27:19.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4795,21680,2026-04-26T13:09:58.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4796,21684,2025-08-27T18:19:37.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4797,21691,2025-06-11T07:25:45.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4798,21694,2025-12-28T10:12:19.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4799,21697,2026-06-16T09:56:25.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4800,21705,2026-06-26T10:25:18.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4801,21710,2025-08-22T10:52:34.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4802,21711,2025-06-28T16:22:01.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4803,21717,2026-02-16T08:44:05.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4804,21723,2026-06-23T16:34:03.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4805,21727,2025-01-30T07:47:45.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4806,21732,2025-04-10T13:42:29.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4807,21736,2025-04-01T18:26:01.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4808,21737,2025-10-08T19:40:00.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4809,21740,2025-09-23T09:27:00.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4810,21741,2026-01-08T20:55:18.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4811,21744,2025-03-05T17:08:58.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4812,21747,2026-05-27T15:33:35.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4813,21754,2025-11-20T15:53:50.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4814,21756,2026-01-01T16:58:04.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4815,21757,2026-03-17T15:52:00.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4816,21760,2025-04-14T07:40:31.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4817,21765,2025-06-10T13:14:31.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4818,21772,2026-02-27T12:39:00.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4819,21773,2026-01-05T09:09:58.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4820,21780,2025-10-19T18:20:00.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4821,21781,2025-10-02T07:20:23.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4822,21783,2025-04-04T17:47:16.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4823,21785,2025-05-09T18:09:05.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4824,21789,2025-12-12T13:12:09.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4825,21793,2025-04-28T12:37:45.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4826,21795,2025-10-05T09:00:03.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4827,21801,2025-07-10T12:24:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4828,21806,2026-03-18T07:56:59.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4829,21808,2025-06-30T09:57:55.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4830,21813,2025-05-12T20:21:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4831,21817,2026-05-25T09:09:15.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4832,21820,2025-04-22T10:15:32.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4833,21822,2026-02-16T14:55:51.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4834,21825,2025-12-05T09:32:57.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4835,21826,2025-06-03T07:02:17.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4836,21830,2026-03-01T20:01:00.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4837,21836,2026-06-03T18:14:28.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4838,21838,2025-06-20T10:46:59.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4839,21842,2026-05-17T13:00:23.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4840,21848,2025-04-06T14:49:13.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4841,21852,2026-04-13T07:28:13.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4842,21857,2025-08-28T16:06:34.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4843,21863,2026-02-12T11:46:46.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4844,21865,2025-06-29T11:29:40.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4845,21872,2026-02-28T08:53:38.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4846,21878,2025-06-29T20:56:29.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4847,21881,2025-09-17T12:30:03.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4848,21885,2025-01-18T19:22:55.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4849,21886,2025-06-13T08:42:49.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4850,21890,2025-07-14T08:16:17.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4851,21896,2025-10-14T20:47:10.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4852,21899,2025-08-01T16:58:44.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4853,21900,2026-03-04T16:08:04.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4854,21902,2026-01-24T20:45:42.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4855,21908,2025-08-09T17:45:34.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4856,21912,2025-03-05T18:22:28.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4857,21916,2025-07-07T09:37:52.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4858,21917,2025-05-26T14:17:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4859,21921,2025-03-23T10:04:11.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4860,21925,2026-04-28T20:47:36.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4861,21930,2026-02-23T20:31:39.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4862,21937,2025-02-26T17:39:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4863,21945,2025-12-30T07:47:00.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4864,21946,2025-10-15T09:40:12.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4865,21950,2025-10-24T20:47:09.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4866,21955,2026-05-05T13:04:08.000000,CALIBRATION,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4867,21962,2025-06-18T19:07:30.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4868,21964,2025-09-06T12:23:10.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4869,21976,2025-10-30T08:06:01.000000,DEVELOPMENT,VALIDATION,TRAIN,TRAIN,TRAIN
4870,21980,2026-06-30T09:01:56.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4871,21984,2025-02-03T07:02:36.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4872,21992,2025-04-11T20:26:54.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4873,21999,2025-06-26T17:40:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4874,22000,2025-12-08T19:03:17.000000,DEVELOPMENT,NOT_USED,VALIDATION,TRAIN,TRAIN
4875,22004,2025-06-17T11:31:42.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4876,22007,2026-06-20T15:26:17.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4877,22011,2025-03-08T17:57:43.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4878,22014,2026-02-10T07:11:30.000000,DEVELOPMENT,NOT_USED,NOT_USED,VALIDATION,TRAIN
4879,22019,2025-01-24T16:19:00.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4880,22027,2026-03-16T10:03:05.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4881,22035,2025-05-06T09:42:34.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4882,22040,2026-06-27T14:07:44.000000,PROCEDURAL_HOLDOUT,NOT_USED,NOT_USED,NOT_USED,NOT_USED
4883,22041,2026-04-27T18:09:56.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
4884,22047,2025-02-05T08:41:29.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4885,22055,2025-01-07T15:53:09.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4886,22056,2025-07-28T13:55:59.000000,DEVELOPMENT,TRAIN,TRAIN,TRAIN,TRAIN
4887,22059,2026-03-27T08:34:30.000000,DEVELOPMENT,NOT_USED,NOT_USED,NOT_USED,VALIDATION
