lead_id,lead_created_at,score_inquiry_id,score_time,first_broker_response,first_broker_response_hours,inquiry_count,last_inquiry_at,a_eventual_first_scheduled_visit,a_mature_7,a_mature_14,a_mature_30,primary_t1_eligible,primary_t1_label,b30_status,b30_label,b30_positive_inquiry_id,b30_positive_response_event_at,b30_ambiguous_untimed_scheduled_count,b30_timed_scheduled_count,c30_status_maturity14,c30_label_maturity14,c30_positive_inquiry_id,c30_positive_inquiry_at,c30_mature_7,c30_mature_14,c30_mature_30
4190,2026-05-18T00:00:00.000000,18992,2026-05-31T16:24:06.000000,no_response,12.1,1,2026-05-31T16:24:06.000000,0,true,true,true,true,0,LABELED,0,,,0,0,CENSORED,,,,true,false,false
4191,2025-06-09T00:00:00.000000,18998,2025-06-10T13:05:23.000000,scheduled_visit,,8,2026-06-02T19:10:00.000000,1,true,true,true,true,1,AMBIGUOUS,,,,1,2,LABELED,1,18998,2025-06-10T13:05:23.000000,true,true,true
4192,2025-04-09T00:00:00.000000,19001,2025-04-09T16:09:50.000000,accepted,11,8,2026-01-14T16:12:00.000000,0,true,true,true,true,0,LABELED,1,19007,2025-04-21T15:31:14.000Z,0,1,LABELED,1,19007,2025-04-20T19:55:14.000000,true,true,true
4193,2025-07-17T00:00:00.000000,19011,2025-07-17T17:25:36.000000,no_response,32.5,5,2026-05-18T10:53:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4194,2026-01-19T00:00:00.000000,19017,2026-01-21T08:00:19.000000,no_response,28.8,4,2026-04-29T13:33:00.000000,0,true,true,true,true,0,LABELED,1,19014,2026-01-24T11:04:33.000Z,0,1,LABELED,1,19014,2026-01-24T08:10:33.000000,true,true,true
4195,2025-01-01T00:00:00.000000,19019,2025-01-03T09:59:19.000000,no_response,17.1,6,2026-05-25T18:53:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4196,2025-08-06T00:00:00.000000,19024,2026-01-28T16:26:00.000000,accepted,,1,2026-01-28T16:26:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4197,2026-01-05T00:00:00.000000,19030,2026-01-08T15:43:20.000000,scheduled_visit,3.1,7,2026-02-03T11:19:00.000000,1,true,true,true,true,1,LABELED,1,19030,2026-01-08T18:49:20.000Z,0,1,LABELED,1,19030,2026-01-08T15:43:20.000000,true,true,true
4198,2025-12-30T00:00:00.000000,19035,2026-01-03T15:09:58.000000,no_response,10.1,8,2026-06-11T18:24:00.000000,0,true,true,true,true,0,AMBIGUOUS,,,,1,0,LABELED,1,19039,2026-01-06T15:22:18.000000,true,true,true
4199,2025-05-22T00:00:00.000000,19043,2025-05-25T19:10:28.000000,accepted,12,4,2025-06-04T15:11:45.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4200,2025-05-12T00:00:00.000000,19044,2025-05-16T08:54:18.000000,no_response,5.4,4,2026-01-19T11:40:00.000000,0,true,true,true,true,0,LABELED,1,19045,2025-05-19T22:58:20.000Z,0,1,LABELED,1,19045,2025-05-19T19:04:20.000000,true,true,true
4201,2025-07-17T00:00:00.000000,19050,2025-07-21T16:06:03.000000,rejected,108.9,3,2025-07-30T20:21:31.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4202,2025-06-30T00:00:00.000000,19051,2025-07-09T07:22:29.000000,rejected,22.6,1,2025-07-09T07:22:29.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4203,2025-02-15T00:00:00.000000,19056,2025-02-27T14:06:41.000000,accepted,,7,2026-04-29T20:28:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4204,2025-06-26T00:00:00.000000,19061,2025-06-30T14:50:06.000000,no_response,17.1,8,2026-06-24T08:44:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4205,2026-04-23T00:00:00.000000,19068,2026-05-05T09:15:57.000000,accepted,25.8,2,2026-05-05T16:00:32.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4206,2025-12-21T00:00:00.000000,19069,2025-12-21T11:30:55.000000,accepted,,6,2026-06-24T15:24:00.000000,0,true,true,true,true,0,LABELED,0,,,0,2,LABELED,0,,,true,true,true
4207,2025-04-05T00:00:00.000000,19075,2025-04-10T15:37:11.000000,accepted,4.1,8,2026-03-13T17:07:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4208,2026-05-28T00:00:00.000000,19083,2026-05-30T16:27:21.000000,rejected,15.6,2,2026-06-03T13:26:16.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,false
4209,2025-09-01T00:00:00.000000,19088,2025-09-03T16:18:57.000000,accepted,1.1,6,2026-06-14T19:54:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4210,2025-06-18T00:00:00.000000,19091,2025-06-19T16:43:42.000000,no_response,2.7,1,2025-06-19T16:43:42.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4211,2025-07-17T00:00:00.000000,19093,2025-07-25T14:04:08.000000,no_response,0.5,5,2026-04-01T11:43:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4212,2026-04-04T00:00:00.000000,19100,2026-04-05T07:26:17.000000,accepted,,7,2026-05-24T07:43:00.000000,0,true,true,true,true,0,LABELED,1,19102,2026-04-21T19:14:00.000Z,1,1,LABELED,1,19097,2026-04-05T16:59:59.000000,true,true,true
4213,2025-04-22T00:00:00.000000,19105,2025-04-24T11:51:52.000000,scheduled_visit,7,6,2026-05-22T08:22:00.000000,1,true,true,true,true,1,LABELED,1,19105,2025-04-24T18:51:52.000Z,0,3,LABELED,1,19105,2025-04-24T11:51:52.000000,true,true,true
4214,2026-06-03T00:00:00.000000,19110,2026-06-09T14:57:07.000000,accepted,4.7,1,2026-06-09T14:57:07.000000,0,true,true,true,true,0,LABELED,0,,,0,0,CENSORED,,,,false,false,false
4215,2026-04-08T00:00:00.000000,19112,2026-04-12T14:28:44.000000,accepted,7,7,2026-05-09T20:09:00.000000,0,true,true,true,true,0,LABELED,1,19117,2026-04-21T12:02:02.000Z,1,1,LABELED,1,19117,2026-04-20T14:56:02.000000,true,true,true
4216,2025-03-15T00:00:00.000000,19122,2025-03-29T20:41:00.000000,no_response,,6,2026-03-18T08:59:00.000000,0,true,true,true,true,0,LABELED,0,,,0,2,LABELED,0,,,true,true,true
4217,2025-05-20T00:00:00.000000,19129,2025-05-22T15:40:26.000000,no_response,4.4,6,2026-06-15T17:08:00.000000,0,true,true,true,true,0,LABELED,0,,,0,2,LABELED,0,,,true,true,true
4218,2025-10-15T00:00:00.000000,19130,2025-10-18T08:11:14.000000,accepted,27.3,5,2026-01-21T11:37:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4219,2025-06-23T00:00:00.000000,19135,2025-06-23T12:12:40.000000,accepted,25.8,5,2026-04-25T17:44:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4220,2026-04-02T00:00:00.000000,19142,2026-04-02T09:41:04.000000,scheduled_visit,5.1,7,2026-04-15T14:59:19.000000,1,true,true,true,true,1,LABELED,1,19142,2026-04-02T14:47:04.000Z,1,3,LABELED,1,19142,2026-04-02T09:41:04.000000,true,true,true
4221,2026-03-27T00:00:00.000000,19147,2026-03-29T08:45:08.000000,accepted,,1,2026-03-29T08:45:08.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4222,2026-04-27T00:00:00.000000,19148,2026-05-03T11:52:45.000000,accepted,4.4,2,2026-05-06T07:36:44.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4223,2025-08-15T00:00:00.000000,19153,2025-08-16T08:40:34.000000,rejected,6.6,5,2025-11-22T07:48:00.000000,0,true,true,true,true,0,LABELED,1,19154,2025-08-26T12:14:39.000Z,0,1,LABELED,1,19154,2025-08-24T20:14:39.000000,true,true,true
4224,2025-03-09T00:00:00.000000,19155,2025-03-18T08:58:33.000000,no_response,5.9,5,2026-03-23T20:23:00.000000,0,true,true,true,true,0,LABELED,0,,,0,2,LABELED,0,,,true,true,true
4225,2025-11-06T00:00:00.000000,19160,2025-11-15T19:09:47.000000,rejected,11,4,2026-02-05T17:07:00.000000,0,true,true,true,true,0,LABELED,1,19163,2025-11-20T17:38:00.000Z,0,1,LABELED,1,19163,2025-11-20T07:32:00.000000,true,true,true
4226,2026-05-01T00:00:00.000000,19165,2026-05-06T08:01:43.000000,accepted,9.5,2,2026-05-06T15:08:10.000000,0,true,true,true,true,0,LABELED,1,19164,2026-05-06T15:38:10.000Z,0,1,LABELED,1,19164,2026-05-06T15:08:10.000000,true,true,true
4227,2026-02-26T00:00:00.000000,19166,2026-02-26T15:58:17.000000,scheduled_visit,6.8,6,2026-03-09T20:45:46.000000,1,true,true,true,true,1,LABELED,1,19166,2026-02-26T22:46:17.000Z,1,1,LABELED,1,19166,2026-02-26T15:58:17.000000,true,true,true
4228,2025-05-26T00:00:00.000000,19172,2025-06-08T18:33:07.000000,scheduled_visit,13.7,1,2025-06-08T18:33:07.000000,1,true,true,true,true,1,LABELED,1,19172,2025-06-09T08:15:07.000Z,0,1,LABELED,1,19172,2025-06-08T18:33:07.000000,true,true,true
4229,2025-07-12T00:00:00.000000,19175,2025-07-12T11:06:12.000000,rejected,0.5,4,2026-04-13T19:48:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4230,2025-11-26T00:00:00.000000,19179,2025-12-02T14:28:33.000000,accepted,21.8,3,2025-12-07T10:08:17.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4231,2025-09-05T00:00:00.000000,19183,2025-09-12T14:00:45.000000,accepted,,4,2026-06-05T08:28:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4232,2026-01-09T00:00:00.000000,19189,2026-01-09T15:22:06.000000,accepted,9.6,8,2026-01-22T15:01:58.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4233,2025-06-29T00:00:00.000000,19196,2025-07-01T19:50:06.000000,accepted,,5,2026-06-29T16:45:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4234,2025-05-29T00:00:00.000000,19200,2025-06-10T09:17:28.000000,rejected,,7,2026-01-11T19:57:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4235,2025-02-18T00:00:00.000000,19207,2025-02-24T17:42:39.000000,rejected,6.2,4,2025-08-19T14:56:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4236,2026-02-16T00:00:00.000000,19210,2026-02-16T07:42:42.000000,no_response,,4,2026-03-01T14:03:35.000000,0,true,true,true,true,0,LABELED,1,19211,2026-02-25T14:55:49.000Z,0,2,LABELED,1,19211,2026-02-25T13:19:49.000000,true,true,true
4237,2026-01-08T00:00:00.000000,19215,2026-01-09T15:48:54.000000,scheduled_visit,15.4,5,2026-01-18T20:06:22.000000,1,true,true,true,true,1,LABELED,1,19215,2026-01-10T07:12:54.000Z,0,3,LABELED,1,19215,2026-01-09T15:48:54.000000,true,true,true
4238,2026-05-16T00:00:00.000000,19217,2026-05-25T08:01:12.000000,accepted,29.1,2,2026-05-27T17:43:57.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,false
4239,2025-07-22T00:00:00.000000,19219,2025-07-27T20:21:40.000000,accepted,8,8,2026-06-29T20:54:00.000000,0,true,true,true,true,0,LABELED,1,19225,2025-08-26T19:19:00.000Z,0,1,LABELED,1,19225,2025-08-26T07:07:00.000000,true,true,true
4240,2026-01-11T00:00:00.000000,19233,2026-01-13T18:35:26.000000,no_response,12.3,8,2026-06-07T08:23:00.000000,0,true,true,true,true,0,LABELED,1,19229,2026-01-18T10:05:48.000Z,0,1,LABELED,1,19229,2026-01-18T07:29:48.000000,true,true,true
4241,2025-01-30T00:00:00.000000,19239,2025-02-03T12:10:12.000000,no_response,1.4,7,2026-03-23T18:15:00.000000,0,true,true,true,true,0,AMBIGUOUS,,,,1,0,LABELED,1,19237,2025-02-05T16:43:20.000000,true,true,true
4242,2026-05-21T00:00:00.000000,19243,2026-05-22T08:22:59.000000,no_response,,6,2026-06-02T17:42:14.000000,0,true,true,true,true,0,LABELED,1,19246,2026-06-04T13:18:14.000Z,0,1,LABELED,1,19246,2026-06-02T17:42:14.000000,true,true,false
4243,2026-06-07T00:00:00.000000,19250,2026-06-07T13:36:45.000000,rejected,9.8,5,2026-06-19T15:08:45.000000,0,true,true,true,true,0,LABELED,1,19251,2026-06-12T14:43:01.000Z,0,2,CENSORED,,,,false,false,false
4244,2025-08-17T00:00:00.000000,19260,2025-08-17T12:02:57.000000,accepted,13.4,8,2026-06-30T14:44:00.000000,0,true,true,true,true,0,LABELED,1,19257,2025-08-24T00:06:34.000Z,0,2,LABELED,1,19257,2025-08-23T17:54:34.000000,true,true,true
4245,2025-09-02T00:00:00.000000,19262,2025-09-02T17:20:06.000000,accepted,17.8,4,2025-09-12T16:21:08.000000,0,true,true,true,true,0,LABELED,1,19261,2025-09-13T03:33:08.000Z,0,1,LABELED,1,19261,2025-09-12T16:21:08.000000,true,true,true
4246,2025-04-09T00:00:00.000000,19265,2025-04-18T07:05:59.000000,no_response,28.4,1,2025-04-18T07:05:59.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4247,2025-01-10T00:00:00.000000,19271,2025-01-15T09:40:56.000000,scheduled_visit,,8,2026-04-20T19:29:00.000000,1,true,true,true,true,1,AMBIGUOUS,,,,1,1,LABELED,1,19271,2025-01-15T09:40:56.000000,true,true,true
4248,2025-04-09T00:00:00.000000,19275,2025-04-09T09:42:33.000000,scheduled_visit,,2,2025-12-04T11:16:00.000000,1,true,true,true,true,1,AMBIGUOUS,,,,1,0,LABELED,1,19275,2025-04-09T09:42:33.000000,true,true,true
4249,2025-07-16T00:00:00.000000,19277,2025-07-29T20:50:21.000000,accepted,14.2,2,2026-04-19T18:31:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4250,2025-07-30T00:00:00.000000,19281,2025-08-02T17:33:17.000000,no_response,28,4,2025-12-10T10:26:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4251,2026-02-07T00:00:00.000000,19282,2026-02-08T18:24:09.000000,accepted,7.7,3,2026-02-20T11:43:40.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4252,2025-04-22T00:00:00.000000,19288,2025-04-23T15:03:32.000000,accepted,19.6,4,2025-05-05T17:28:46.000000,0,true,true,true,true,0,LABELED,1,19285,2025-05-04T11:22:56.000Z,0,1,LABELED,1,19285,2025-05-04T08:34:56.000000,true,true,true
4253,2025-05-26T00:00:00.000000,19290,2025-06-05T08:35:40.000000,accepted,23.5,2,2025-06-09T14:34:00.000000,0,true,true,true,true,0,LABELED,1,19289,2025-06-09T16:58:00.000Z,0,1,LABELED,1,19289,2025-06-09T14:34:00.000000,true,true,true
4254,2026-06-13T00:00:00.000000,19295,2026-06-15T08:47:56.000000,no_response,,5,2026-06-25T10:58:13.000000,0,true,true,false,true,0,CENSORED,,,,0,0,CENSORED,,,,false,false,false
4255,2025-01-17T00:00:00.000000,19297,2025-01-21T20:19:35.000000,accepted,33.9,5,2026-02-10T11:00:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4256,2026-04-18T00:00:00.000000,19303,2026-04-19T13:59:49.000000,scheduled_visit,2,4,2026-04-27T13:51:05.000000,1,true,true,true,true,1,LABELED,1,19303,2026-04-19T15:59:49.000Z,0,1,LABELED,1,19303,2026-04-19T13:59:49.000000,true,true,true
4257,2026-06-24T00:00:00.000000,19309,2026-06-26T17:53:42.000000,accepted,15.1,7,2026-07-07T17:09:17.000000,0,true,true,false,true,0,CENSORED,,,,0,0,CENSORED,,,,false,false,false
4258,2025-06-16T00:00:00.000000,19312,2025-06-18T20:12:29.000000,accepted,27.3,4,2025-11-18T14:42:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4259,2025-12-05T00:00:00.000000,19316,2025-12-07T18:05:11.000000,no_response,,7,2026-06-07T19:32:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4260,2025-03-15T00:00:00.000000,19323,2025-03-17T12:00:22.000000,no_response,1.9,1,2025-03-17T12:00:22.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4261,2025-09-29T00:00:00.000000,19325,2025-10-12T15:59:32.000000,rejected,12.6,3,2026-05-25T16:07:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4262,2025-01-30T00:00:00.000000,19329,2025-01-31T07:56:20.000000,accepted,67.5,5,2026-04-19T19:04:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4263,2026-03-05T00:00:00.000000,19334,2026-03-12T14:55:18.000000,accepted,26.6,3,2026-03-16T12:24:32.000000,0,true,true,true,true,0,LABELED,1,19332,2026-03-13T16:54:24.000Z,0,1,LABELED,1,19332,2026-03-13T12:42:24.000000,true,true,true
4264,2026-02-12T00:00:00.000000,19340,2026-02-12T10:39:09.000000,accepted,7.5,8,2026-05-04T08:55:00.000000,0,true,true,true,true,0,LABELED,1,19339,2026-02-18T06:30:27.000Z,0,2,LABELED,1,19339,2026-02-17T13:12:27.000000,true,true,true
4265,2025-06-13T00:00:00.000000,19343,2025-06-18T12:28:02.000000,rejected,1.7,7,2026-05-13T15:54:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4266,2025-07-26T00:00:00.000000,19352,2025-07-27T14:59:10.000000,no_response,,7,2026-06-10T20:29:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4267,2025-12-15T00:00:00.000000,19363,2025-12-16T07:06:20.000000,accepted,49.2,8,2026-03-08T17:51:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4268,2026-05-10T00:00:00.000000,19372,2026-05-10T19:27:03.000000,rejected,2.1,8,2026-06-16T16:44:00.000000,0,true,true,true,true,0,LABELED,1,19368,2026-05-20T22:27:41.000Z,0,2,LABELED,1,19368,2026-05-20T18:03:41.000000,true,true,true
4269,2025-01-19T00:00:00.000000,19373,2025-06-21T19:49:00.000000,scheduled_visit,,4,2026-03-05T17:03:00.000000,1,true,true,true,true,1,AMBIGUOUS,,,,1,1,LABELED,1,19373,2025-06-21T19:49:00.000000,true,true,true
4270,2025-02-28T00:00:00.000000,19378,2025-03-12T16:28:21.000000,rejected,7.9,5,2026-01-21T11:43:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4271,2025-06-09T00:00:00.000000,19386,2025-06-09T17:02:23.000000,accepted,5.6,6,2026-01-29T11:35:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4272,2025-09-23T00:00:00.000000,19389,2025-09-28T17:35:02.000000,scheduled_visit,1.6,4,2025-10-03T18:16:36.000000,1,true,true,true,true,1,LABELED,1,19389,2025-09-28T19:11:02.000Z,0,1,LABELED,1,19389,2025-09-28T17:35:02.000000,true,true,true
4273,2025-01-24T00:00:00.000000,19392,2025-02-05T15:59:09.000000,accepted,14.9,1,2025-02-05T15:59:09.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4274,2026-04-12T00:00:00.000000,19393,2026-04-21T08:15:09.000000,scheduled_visit,53.9,1,2026-04-21T08:15:09.000000,1,true,true,true,true,1,LABELED,1,19393,2026-04-23T14:09:09.000Z,0,1,LABELED,1,19393,2026-04-21T08:15:09.000000,true,true,true
4275,2025-04-28T00:00:00.000000,19394,2025-05-09T20:30:29.000000,accepted,3.1,1,2025-05-09T20:30:29.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4276,2025-09-29T00:00:00.000000,19395,2025-10-02T13:46:12.000000,scheduled_visit,2.7,2,2025-10-04T11:26:07.000000,1,true,true,true,true,1,LABELED,1,19395,2025-10-02T16:28:12.000Z,0,1,LABELED,1,19395,2025-10-02T13:46:12.000000,true,true,true
4277,2026-04-04T00:00:00.000000,19399,2026-04-04T08:32:30.000000,accepted,26.1,5,2026-04-16T17:42:31.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4278,2025-10-31T00:00:00.000000,19406,2025-10-31T10:57:57.000000,accepted,,7,2026-01-14T12:11:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4279,2025-07-24T00:00:00.000000,19409,2025-07-31T17:35:30.000000,accepted,24,4,2026-05-26T20:31:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4280,2025-12-08T00:00:00.000000,19417,2025-12-12T16:22:34.000000,scheduled_visit,3.8,6,2026-05-02T14:36:00.000000,1,true,true,true,true,1,LABELED,1,19417,2025-12-12T20:10:34.000Z,1,1,LABELED,1,19417,2025-12-12T16:22:34.000000,true,true,true
4281,2025-02-16T00:00:00.000000,19419,2025-02-23T13:59:23.000000,accepted,11.1,8,2026-05-14T13:07:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4282,2025-07-08T00:00:00.000000,19429,2025-07-09T09:30:23.000000,accepted,,7,2026-04-08T07:02:00.000000,0,true,true,true,true,0,LABELED,0,,,0,1,LABELED,0,,,true,true,true
4283,2026-06-18T00:00:00.000000,19437,2026-06-19T07:17:49.000000,accepted,0.5,6,2026-07-01T20:40:50.000000,0,true,true,false,true,0,CENSORED,,,,0,0,CENSORED,,,,false,false,false
4284,2026-06-19T00:00:00.000000,19444,2026-06-22T15:42:37.000000,scheduled_visit,4.9,7,2026-07-02T19:18:53.000000,1,true,true,false,true,1,CENSORED,,,,0,0,CENSORED,,,,false,false,false
4285,2025-08-29T00:00:00.000000,19453,2025-08-29T12:09:23.000000,no_response,9.4,7,2026-05-02T09:46:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4286,2026-02-15T00:00:00.000000,19454,2026-02-16T13:09:24.000000,accepted,9.2,3,2026-02-25T09:11:59.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4287,2025-04-11T00:00:00.000000,19458,2025-04-20T09:49:17.000000,no_response,20.9,2,2025-08-29T18:07:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4288,2026-06-29T00:00:00.000000,19459,2026-06-30T16:38:40.000000,scheduled_visit,14.8,7,2026-07-11T08:48:40.000000,1,true,false,false,false,,CENSORED,,,,0,0,CENSORED,,,,false,false,false
4289,2025-07-15T00:00:00.000000,19466,2025-07-18T15:38:25.000000,accepted,34.1,1,2025-07-18T15:38:25.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4290,2025-07-23T00:00:00.000000,19468,2025-08-01T13:44:00.000000,accepted,21.4,2,2025-08-02T17:05:56.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4291,2025-01-23T00:00:00.000000,19469,2025-02-02T11:37:38.000000,accepted,7.5,7,2026-04-21T17:51:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4292,2025-07-28T00:00:00.000000,19478,2025-07-28T19:44:41.000000,rejected,9,5,2025-08-10T11:21:48.000000,0,true,true,true,true,0,LABELED,1,19477,2025-07-29T09:24:07.000Z,0,2,LABELED,1,19477,2025-07-28T19:54:07.000000,true,true,true
4293,2025-08-15T00:00:00.000000,19485,2025-08-16T18:51:47.000000,scheduled_visit,,5,2025-09-11T08:26:00.000000,1,true,true,true,true,1,LABELED,1,19484,2025-08-20T09:45:44.000Z,1,1,LABELED,1,19485,2025-08-16T18:51:47.000000,true,true,true
4294,2026-06-17T00:00:00.000000,19491,2026-06-17T15:16:36.000000,scheduled_visit,15,7,2026-06-26T12:41:09.000000,1,true,true,false,true,1,CENSORED,,,,0,0,CENSORED,,,,false,false,false
4295,2025-07-17T00:00:00.000000,19498,2025-07-18T20:22:31.000000,scheduled_visit,5.3,6,2026-06-04T14:11:00.000000,1,true,true,true,true,1,LABELED,1,19498,2025-07-19T01:40:31.000Z,1,1,LABELED,1,19498,2025-07-18T20:22:31.000000,true,true,true
4296,2026-05-04T00:00:00.000000,19501,2026-05-04T09:41:02.000000,scheduled_visit,18.5,7,2026-06-28T08:00:00.000000,1,true,true,true,true,1,LABELED,1,19501,2026-05-05T04:11:02.000Z,1,1,LABELED,1,19501,2026-05-04T09:41:02.000000,true,true,true
4297,2026-05-15T00:00:00.000000,19506,2026-05-22T16:06:54.000000,accepted,2.5,1,2026-05-22T16:06:54.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,false
4298,2026-04-20T00:00:00.000000,19507,2026-04-20T14:46:42.000000,rejected,10.5,8,2026-05-03T10:49:25.000000,0,true,true,true,true,0,LABELED,1,19512,2026-04-27T14:19:52.000Z,0,4,LABELED,1,19512,2026-04-23T20:43:52.000000,true,true,true
4299,2025-12-18T00:00:00.000000,19515,2025-12-20T09:18:46.000000,accepted,11.4,8,2026-04-23T11:13:00.000000,0,true,true,true,true,0,LABELED,1,19521,2025-12-31T19:20:10.000Z,0,1,LABELED,1,19521,2025-12-31T18:50:10.000000,true,true,true
4300,2025-10-16T00:00:00.000000,19523,2025-10-27T18:11:21.000000,accepted,0.9,3,2026-03-04T11:09:00.000000,0,true,true,true,true,0,LABELED,0,,,0,0,LABELED,0,,,true,true,true
4301,2025-12-10T00:00:00.000000,19528,2025-12-10T09:18:32.000000,accepted,4.1,4,2025-12-18T18:10:56.000000,0,true,true,true,true,0,LABELED,1,19527,2025-12-10T15:03:45.000Z,0,1,LABELED,1,19527,2025-12-10T13:39:45.000000,true,true,true
