spot_id,natural_light,luminaires,charging_ports,security_type,floor_level,elevators,vertical_height_m,parking_spaces,building_status,floor_material,amenities
2655,false,1,0,basic,0,1,2.8,11,new,concrete,"[""parking"", ""security_booth""]"
2656,true,0,0,full,0,2,3.0,10,fair,polished_concrete,[]
2657,false,5,0,basic,18,13,,78,good,wood,"[""loading_dock"", ""rooftop"", ""security_booth"", ""lounge""]"
2658,false,0,0,basic,2,5,0.0,0,new,ceramic,[]
2659,true,0,0,basic,0,1,4.1,21,fair,carpet,[]
2660,true,0,0,cctv,5,25,6.6,244,good,wood,"[""reception"", ""meeting_rooms"", ""cafeteria""]"
2661,true,10,3,basic,7,4,3.7,13,fair,concrete,"[""rooftop"", ""storage""]"
2662,true,0,,full,0,23,,206,good,concrete,[]
2663,true,0,,full,0,4,3.0,100,new,concrete,[]
2664,false,5,0,none,0,1,4.7,2,fair,carpet,"[""kitchen"", ""rooftop"", ""meeting_rooms""]"
2665,true,0,0,basic,0,0,3.0,2,needs_renovation,concrete,[]
2666,true,3,,basic,1,0,3.0,6,good,,[]
2667,false,2,4,basic,0,0,2.4,12,good,ceramic,[]
2668,false,0,,none,10,8,3.5,119,fair,wood,"[""cafeteria"", ""kitchen"", ""gym""]"
2669,true,5,0,cctv,24,9,3.8,2,good,wood,[]
2670,true,14,,basic,3,3,3.1,21,new,ceramic,"[""rooftop"", ""gym""]"
2671,true,1,,basic,15,24,0.0,4,needs_renovation,concrete,"[""gym"", ""parking"", ""security_booth"", ""conference_room""]"
2672,false,0,0,cctv,0,2,9.7,28,new,polished_concrete,"[""conference_room"", ""storage"", ""loading_dock""]"
2673,true,8,0,full,1,3,8.2,31,fair,,"[""storage"", ""rooftop"", ""lounge"", ""meeting_rooms""]"
2674,true,3,,full,1,9,0.0,4,new,concrete,"[""lounge"", ""parking""]"
2675,true,4,0,full,0,6,6.2,64,good,concrete,"[""reception"", ""security_booth"", ""gym""]"
2676,true,0,,cctv,16,5,2.8,6,fair,,"[""kitchen"", ""cafeteria""]"
2677,true,3,0,cctv,0,7,0.0,1,fair,concrete,"[""cafeteria"", ""storage"", ""rooftop"", ""reception""]"
2678,true,33,0,cctv,4,17,,3,good,carpet,"[""security_booth"", ""lounge"", ""parking""]"
2679,true,0,0,cctv,0,12,0.0,2,good,concrete,"[""security_booth"", ""meeting_rooms"", ""lounge"", ""conference_room""]"
2680,true,0,0,none,0,66,8.0,665,good,concrete,"[""meeting_rooms""]"
2681,true,14,,basic,0,0,2.7,4,fair,ceramic,[]
2682,true,37,0,basic,7,7,3.2,96,good,polished_concrete,"[""lounge"", ""parking"", ""conference_room""]"
2683,false,40,4,basic,8,3,5.2,8,new,carpet,"[""lounge"", ""loading_dock""]"
2684,true,0,3,full,3,8,0.0,1,good,concrete,"[""rooftop"", ""meeting_rooms"", ""loading_dock""]"
2685,true,0,0,cctv,0,273,0.0,1,fair,ceramic,[]
2686,true,0,0,full,12,7,3.8,7,good,polished_concrete,"[""cafeteria"", ""reception"", ""rooftop""]"
2687,false,14,0,basic,0,1,6.5,16,good,wood,"[""lounge""]"
2688,false,4,,cctv,8,3,3.2,15,good,concrete,"[""conference_room"", ""lounge"", ""meeting_rooms"", ""kitchen""]"
2689,true,5,,basic,0,3,2.6,20,needs_renovation,concrete,"[""rooftop"", ""lounge""]"
2690,true,4,0,basic,0,10,8.3,98,needs_renovation,concrete,[]
2691,true,2,0,cctv,0,11,7.6,119,new,carpet,[]
2692,false,0,0,none,3,5,6.6,39,new,concrete,[]
2693,false,4,0,cctv,1,5,8.9,50,good,wood,"[""gym"", ""storage"", ""meeting_rooms""]"
2694,true,2,4,none,0,0,2.9,3,needs_renovation,ceramic,"[""parking"", ""meeting_rooms"", ""lounge"", ""conference_room""]"
2695,true,3,0,cctv,4,4,2.3,4,good,carpet,[]
2696,true,16,0,basic,0,17,0.0,4,good,concrete,"[""conference_room"", ""storage"", ""meeting_rooms""]"
2697,true,3,0,cctv,10,3,4.0,14,fair,ceramic,[]
2698,true,14,0,basic,5,2,5.6,2,good,concrete,"[""gym"", ""lounge"", ""reception"", ""cafeteria""]"
2699,true,2,4,cctv,26,9,3.0,8,fair,concrete,"[""loading_dock""]"
2700,false,6,0,cctv,2,2,3.7,31,good,concrete,"[""lounge"", ""security_booth"", ""reception""]"
2701,true,7,,basic,0,1,3.9,0,fair,ceramic,"[""conference_room"", ""loading_dock"", ""cafeteria"", ""security_booth""]"
2702,false,3,0,basic,25,11,7.4,25,good,ceramic,"[""reception"", ""meeting_rooms""]"
2703,true,40,0,basic,26,11,8.2,10,needs_renovation,concrete,"[""meeting_rooms"", ""rooftop"", ""gym"", ""kitchen""]"
2704,true,7,0,cctv,5,2,4.6,6,good,carpet,"[""rooftop""]"
2705,true,3,0,basic,1,1,4.6,4,fair,polished_concrete,"[""meeting_rooms""]"
2706,false,1,0,basic,2,16,5.6,145,fair,ceramic,"[""loading_dock"", ""cafeteria"", ""gym""]"
2707,true,0,0,cctv,10,4,2.1,11,fair,concrete,[]
2708,true,38,0,full,0,11,8.3,119,fair,ceramic,"[""security_booth""]"
2709,false,17,0,cctv,0,1,2.5,1,good,concrete,"[""reception"", ""rooftop""]"
2710,true,2,0,none,0,3,7.4,22,good,ceramic,"[""storage""]"
2711,true,0,0,cctv,1,1,,1,fair,polished_concrete,"[""kitchen"", ""rooftop"", ""lounge""]"
2712,true,14,0,cctv,0,22,0.0,2,needs_renovation,polished_concrete,"[""parking"", ""cafeteria"", ""rooftop"", ""conference_room""]"
2713,true,2,0,basic,0,1,2.9,8,good,concrete,"[""cafeteria"", ""storage"", ""parking"", ""gym""]"
2714,true,5,2,full,0,7,,196,good,polished_concrete,[]
2715,true,11,3,basic,0,6,4.2,56,fair,ceramic,"[""reception"", ""parking"", ""rooftop"", ""meeting_rooms""]"
2716,true,8,0,none,8,3,2.2,27,new,polished_concrete,[]
2717,true,4,,basic,0,1,3.5,2,fair,ceramic,"[""gym""]"
2718,true,0,0,full,1,8,0.0,0,fair,concrete,[]
2719,true,0,0,cctv,19,6,3.9,3,fair,wood,"[""kitchen""]"
2720,true,0,0,cctv,0,7,6.5,65,new,,[]
2721,true,5,14,basic,3,3,,6,needs_renovation,concrete,[]
2722,false,39,2,none,0,2,0.0,4,good,polished_concrete,"[""security_booth"", ""rooftop""]"
2723,false,32,0,basic,0,2,9.0,15,new,concrete,"[""parking"", ""conference_room"", ""storage"", ""lounge""]"
2724,true,0,0,none,0,8,0.0,4,fair,ceramic,[]
2725,false,14,,basic,0,13,0.0,3,new,wood,"[""security_booth"", ""kitchen"", ""meeting_rooms"", ""gym""]"
2726,false,1,12,basic,1,0,3.1,8,fair,concrete,"[""conference_room"", ""security_booth""]"
2727,true,0,0,cctv,4,4,7.7,24,good,concrete,[]
2728,false,14,0,basic,22,14,7.9,66,fair,ceramic,"[""conference_room"", ""lounge"", ""storage"", ""security_booth""]"
2729,false,0,0,basic,0,6,7.5,64,good,concrete,[]
2730,true,3,0,basic,1,3,5.3,3,new,polished_concrete,[]
2731,true,0,,basic,3,2,2.8,23,fair,ceramic,[]
2732,true,0,0,basic,0,20,8.3,200,good,ceramic,"[""cafeteria"", ""meeting_rooms"", ""loading_dock"", ""storage""]"
2733,true,7,5,basic,11,5,,2,good,concrete,"[""kitchen""]"
2734,false,12,0,none,6,2,,5,good,ceramic,[]
2735,true,0,0,cctv,23,10,,8,fair,ceramic,"[""gym"", ""loading_dock"", ""cafeteria"", ""lounge""]"
2736,true,0,0,basic,0,3,3.5,43,fair,concrete,"[""parking""]"
2737,false,26,1,basic,10,10,0.0,3,fair,polished_concrete,"[""security_booth"", ""conference_room"", ""gym"", ""loading_dock""]"
2738,true,4,1,cctv,7,71,0.0,3,good,polished_concrete,"[""security_booth"", ""kitchen""]"
2739,true,0,,basic,2,4,2.5,66,needs_renovation,ceramic,[]
2740,true,0,0,none,12,6,4.9,2,good,ceramic,"[""reception"", ""storage""]"
2741,true,30,,cctv,0,14,0.0,4,new,polished_concrete,[]
2742,true,0,0,none,0,1,4.3,7,good,ceramic,"[""kitchen"", ""loading_dock""]"
2743,true,13,0,cctv,7,7,0.0,2,good,polished_concrete,"[""security_booth"", ""cafeteria"", ""storage"", ""parking""]"
2744,true,0,0,cctv,0,1,3.6,4,good,ceramic,"[""security_booth""]"
2745,false,2,0,none,0,2,3.6,24,new,concrete,[]
2746,false,0,0,full,0,1,3.3,9,good,concrete,[]
2747,false,2,3,cctv,12,5,3.5,16,new,concrete,[]
2748,false,0,,none,0,1,,0,good,polished_concrete,[]
2749,true,0,0,full,0,9,0.0,0,good,concrete,"[""cafeteria"", ""loading_dock"", ""rooftop"", ""kitchen""]"
2750,true,0,0,basic,21,12,8.2,53,fair,polished_concrete,[]
2751,true,2,0,none,0,0,4.3,3,fair,concrete,"[""cafeteria"", ""conference_room""]"
2752,true,5,0,basic,0,0,3.7,3,good,polished_concrete,[]
2753,true,0,5,none,0,1,4.2,5,good,concrete,"[""reception"", ""security_booth"", ""kitchen""]"
2754,true,0,,full,0,1,3.9,3,good,ceramic,[]
2755,true,0,0,cctv,0,1,3.7,1,good,ceramic,"[""security_booth"", ""rooftop"", ""parking"", ""kitchen""]"
2756,true,11,0,basic,0,5,6.2,54,good,concrete,"[""security_booth""]"
2757,true,5,,full,0,5,9.2,32,new,polished_concrete,[]
2758,false,3,0,full,0,0,1.9,10,good,carpet,"[""meeting_rooms"", ""loading_dock"", ""storage""]"
2759,true,2,1,none,0,17,,170,new,ceramic,"[""security_booth"", ""lounge""]"
2760,true,34,2,none,23,11,5.1,40,good,ceramic,[]
2761,true,10,0,full,13,52,0.0,0,fair,ceramic,"[""lounge""]"
2762,true,8,,basic,0,9,7.7,79,new,ceramic,"[""meeting_rooms"", ""conference_room""]"
2763,true,5,0,cctv,1,0,3.5,15,fair,ceramic,"[""lounge"", ""cafeteria""]"
2764,true,10,,basic,25,8,3.3,1,new,carpet,"[""security_booth"", ""kitchen"", ""reception"", ""meeting_rooms""]"
2765,false,0,2,cctv,4,9,0.0,3,good,ceramic,"[""reception"", ""security_booth"", ""lounge"", ""kitchen""]"
2766,true,0,0,basic,10,13,8.7,95,good,wood,"[""lounge"", ""conference_room""]"
2767,true,0,0,basic,7,8,9.1,55,good,polished_concrete,"[""loading_dock"", ""lounge"", ""meeting_rooms""]"
2768,true,2,,cctv,0,0,4.6,3,good,polished_concrete,"[""kitchen"", ""rooftop"", ""storage""]"
2769,false,5,0,full,15,8,9.9,27,good,carpet,[]
2770,true,2,0,full,9,49,0.0,4,good,ceramic,"[""conference_room"", ""gym"", ""security_booth""]"
2771,true,4,4,none,10,5,,12,fair,ceramic,[]
2772,true,0,0,cctv,21,18,9.4,99,good,ceramic,"[""storage"", ""conference_room"", ""cafeteria"", ""security_booth""]"
2773,true,0,0,cctv,0,17,8.0,163,needs_renovation,concrete,"[""parking"", ""storage""]"
2774,true,0,0,cctv,0,3,2.7,6,good,concrete,"[""kitchen"", ""meeting_rooms"", ""conference_room""]"
2775,true,2,4,cctv,0,2,2.7,15,needs_renovation,ceramic,"[""meeting_rooms"", ""cafeteria"", ""gym"", ""kitchen""]"
2776,true,0,0,basic,2,0,3.0,6,good,polished_concrete,"[""rooftop"", ""lounge"", ""kitchen"", ""parking""]"
2777,false,35,0,cctv,0,0,4.9,15,needs_renovation,concrete,"[""parking"", ""gym"", ""kitchen""]"
2778,false,15,0,basic,0,1,2.9,7,needs_renovation,wood,"[""meeting_rooms"", ""rooftop"", ""reception"", ""storage""]"
2779,true,21,,basic,28,24,5.9,121,good,concrete,"[""rooftop"", ""reception""]"
2780,false,33,0,full,3,33,,3,good,ceramic,"[""gym"", ""loading_dock"", ""lounge""]"
2781,true,22,2,basic,2,2,3.5,27,good,concrete,[]
2782,true,5,0,basic,2,9,5.1,79,good,concrete,"[""security_booth"", ""lounge"", ""conference_room""]"
2783,true,21,0,basic,0,0,3.1,2,fair,,[]
2784,true,0,0,cctv,0,3,4.1,75,good,ceramic,"[""lounge"", ""kitchen"", ""cafeteria""]"
2785,true,11,0,basic,2,20,0.0,2,good,ceramic,"[""lounge"", ""conference_room""]"
2786,true,4,,full,0,1,2.8,2,good,wood,[]
2787,true,0,0,cctv,2,0,4.7,5,new,concrete,"[""storage""]"
2788,true,32,0,none,1,2,4.5,3,fair,polished_concrete,[]
2789,true,0,,basic,7,5,2.7,32,fair,concrete,"[""lounge"", ""reception"", ""loading_dock""]"
2790,true,8,,cctv,0,0,9.0,9,needs_renovation,concrete,[]
2791,true,0,0,cctv,0,0,3.4,13,good,ceramic,"[""meeting_rooms""]"
2792,true,5,0,cctv,0,10,0.0,0,good,ceramic,"[""loading_dock"", ""lounge""]"
2793,false,0,0,cctv,6,3,,21,good,polished_concrete,[]
2794,true,0,,cctv,3,22,,2,needs_renovation,polished_concrete,[]
2795,true,27,0,full,30,10,4.2,3,new,wood,"[""gym""]"
2796,false,0,0,basic,3,1,4.8,8,needs_renovation,polished_concrete,[]
2797,false,0,0,cctv,4,2,4.0,1,good,concrete,"[""storage"", ""kitchen"", ""meeting_rooms"", ""rooftop""]"
2798,true,0,19,full,5,11,6.9,90,good,concrete,"[""lounge""]"
2799,false,3,0,cctv,2,20,0.0,2,needs_renovation,polished_concrete,[]
2800,false,2,5,basic,0,1,3.2,5,new,carpet,[]
2801,true,11,,basic,8,3,3.5,7,new,concrete,[]
2802,false,0,,none,1,0,,1,good,ceramic,"[""rooftop"", ""gym"", ""lounge""]"
2803,true,0,2,cctv,15,6,2.9,4,new,concrete,"[""cafeteria"", ""storage""]"
2804,true,9,2,cctv,3,4,8.1,30,good,polished_concrete,"[""parking"", ""gym""]"
2805,true,0,0,basic,3,11,,1,fair,concrete,"[""cafeteria"", ""conference_room""]"
2806,true,0,3,none,0,0,3.3,24,new,wood,"[""gym"", ""loading_dock""]"
2807,true,3,0,cctv,3,1,3.0,15,good,ceramic,"[""cafeteria"", ""reception"", ""lounge""]"
2808,false,0,0,basic,2,14,9.2,143,needs_renovation,wood,[]
2809,true,5,1,basic,1,3,3.3,6,fair,,"[""loading_dock"", ""conference_room"", ""reception""]"
2810,true,5,0,basic,8,3,5.0,1,good,polished_concrete,"[""lounge"", ""kitchen"", ""meeting_rooms""]"
2811,false,32,0,basic,0,1,6.7,19,new,,"[""gym"", ""loading_dock"", ""security_booth""]"
2812,false,22,4,cctv,3,19,,183,good,ceramic,"[""lounge""]"
2813,true,0,0,full,0,1,4.4,4,fair,ceramic,"[""cafeteria"", ""parking"", ""security_booth"", ""meeting_rooms""]"
2814,true,3,,full,14,6,3.5,42,good,carpet,[]
2815,true,40,0,cctv,0,2,9.9,15,good,concrete,"[""lounge""]"
2816,true,0,4,cctv,0,8,4.1,69,new,concrete,[]
2817,true,5,0,basic,1,3,3.4,64,needs_renovation,wood,[]
2818,false,0,0,cctv,0,7,8.8,63,good,concrete,[]
2819,false,0,0,cctv,1,7,9.1,71,good,,"[""meeting_rooms"", ""parking""]"
2820,true,0,0,basic,0,2,3.0,5,new,ceramic,"[""loading_dock"", ""lounge"", ""conference_room"", ""meeting_rooms""]"
2821,true,0,0,basic,7,11,,77,fair,concrete,"[""cafeteria"", ""conference_room""]"
2822,true,31,0,cctv,0,0,3.1,23,needs_renovation,polished_concrete,"[""loading_dock"", ""lounge"", ""rooftop""]"
2823,false,2,0,basic,0,52,6.6,529,fair,concrete,"[""cafeteria""]"
2824,true,24,3,basic,2,2,2.0,10,new,,"[""loading_dock""]"
2825,false,5,0,cctv,26,125,4.3,1171,fair,concrete,"[""security_booth""]"
2826,false,0,1,basic,2,0,4.5,3,good,ceramic,"[""parking"", ""lounge""]"
2827,true,1,0,basic,23,9,2.5,16,good,wood,"[""storage""]"
2828,true,0,0,basic,0,1,3.2,7,fair,concrete,"[""loading_dock"", ""reception"", ""kitchen"", ""storage""]"
2829,true,14,0,basic,3,4,3.0,11,new,concrete,[]
2830,false,9,,cctv,2,2,,2,good,concrete,[]
2831,false,0,,cctv,4,16,7.4,142,good,wood,"[""loading_dock"", ""security_booth""]"
2832,false,10,0,cctv,0,3,4.6,20,good,concrete,"[""loading_dock"", ""rooftop"", ""kitchen""]"
2833,true,0,0,cctv,1,3,1.8,17,good,carpet,[]
2834,true,17,4,full,10,3,4.9,8,new,concrete,[]
2835,false,0,0,basic,0,2,7.9,22,good,wood,[]
2836,false,0,0,full,0,1,10.1,19,needs_renovation,wood,[]
2837,true,14,0,full,0,1,3.8,10,new,ceramic,"[""parking""]"
2838,true,0,0,cctv,3,4,3.3,14,good,concrete,"[""meeting_rooms"", ""kitchen""]"
2839,true,0,0,none,12,6,3.6,22,fair,polished_concrete,"[""loading_dock"", ""parking"", ""conference_room""]"
2840,true,7,,basic,23,16,8.3,93,good,carpet,"[""cafeteria"", ""loading_dock""]"
2841,true,0,0,cctv,0,1,3.7,2,fair,concrete,"[""lounge""]"
2842,false,4,0,full,4,8,10.8,38,new,concrete,[]
2843,true,0,0,cctv,0,5,2.0,48,new,concrete,"[""security_booth"", ""loading_dock"", ""parking""]"
2844,false,4,,basic,0,2,6.6,26,fair,polished_concrete,"[""storage""]"
2845,true,3,0,basic,3,3,2.4,15,good,carpet,"[""lounge"", ""rooftop"", ""conference_room"", ""kitchen""]"
2846,true,0,0,none,1,1,2.4,3,new,wood,[]
2847,true,0,0,basic,3,2,,14,fair,concrete,[]
2848,true,0,0,full,0,0,4.2,9,good,concrete,"[""rooftop"", ""storage""]"
2849,true,0,0,none,0,1,,7,good,ceramic,"[""rooftop"", ""reception"", ""loading_dock""]"
2850,true,20,0,cctv,6,5,,7,fair,concrete,"[""meeting_rooms"", ""lounge"", ""rooftop"", ""kitchen""]"
2851,true,0,,full,1,3,,6,new,ceramic,[]
2852,true,0,4,cctv,2,1,3.7,6,good,wood,"[""rooftop"", ""kitchen"", ""storage"", ""cafeteria""]"
2853,true,0,0,basic,1,1,4.1,16,new,polished_concrete,"[""gym"", ""storage"", ""conference_room""]"
2854,true,15,0,basic,6,21,0.0,4,fair,ceramic,"[""parking"", ""gym"", ""rooftop"", ""lounge""]"
2855,true,12,,basic,3,9,7.8,84,new,wood,"[""kitchen"", ""lounge"", ""storage"", ""security_booth""]"
2856,false,0,0,full,0,0,3.0,26,good,carpet,[]
2857,true,14,0,cctv,1,2,3.9,4,fair,ceramic,"[""meeting_rooms"", ""gym"", ""rooftop""]"
2858,true,0,5,cctv,8,24,,5,fair,ceramic,"[""rooftop"", ""cafeteria""]"
2859,true,3,,basic,24,10,4.3,8,good,concrete,"[""storage""]"
2860,true,0,0,cctv,7,54,0.0,1,fair,wood,[]
2861,true,2,0,none,0,1,7.5,4,good,,[]
2862,true,0,0,full,0,1,3.1,19,fair,,"[""storage"", ""lounge""]"
2863,true,0,0,none,0,6,,3,fair,concrete,"[""rooftop"", ""gym"", ""reception""]"
2864,true,2,0,cctv,0,7,3.6,187,good,concrete,"[""lounge"", ""meeting_rooms""]"
2865,true,0,2,none,2,3,3.5,8,good,concrete,[]
2866,true,2,,none,0,2,4.0,32,good,concrete,"[""rooftop"", ""storage"", ""kitchen""]"
2867,true,23,0,full,4,4,6.8,8,good,wood,[]
2868,true,1,,cctv,2,2,9.6,23,needs_renovation,concrete,"[""rooftop"", ""meeting_rooms""]"
2869,true,0,,full,0,2,2.8,5,needs_renovation,ceramic,[]
2870,true,8,0,basic,0,29,0.0,1,fair,concrete,"[""gym"", ""conference_room"", ""cafeteria""]"
2871,true,0,17,basic,23,12,8.1,43,good,,"[""gym""]"
2872,true,0,0,basic,0,2,5.0,23,good,ceramic,"[""gym"", ""cafeteria"", ""conference_room""]"
2873,false,35,2,none,9,9,,67,new,polished_concrete,"[""conference_room"", ""gym"", ""lounge""]"
2874,true,40,0,none,0,177,0.0,1,good,concrete,[]
2875,true,0,,cctv,6,2,2.6,6,fair,ceramic,"[""rooftop"", ""gym"", ""reception""]"
2876,true,18,0,cctv,0,3,3.1,61,good,concrete,[]
2877,true,0,0,cctv,0,13,8.4,96,good,concrete,[]
2878,true,0,12,none,0,0,2.0,15,fair,concrete,[]
2879,true,0,,cctv,0,7,0.0,2,new,carpet,[]
2880,true,0,,full,0,2,3.1,20,fair,,"[""gym"", ""cafeteria"", ""reception"", ""security_booth""]"
2881,true,0,0,full,3,5,,22,good,concrete,[]
2882,true,3,,basic,1,11,0.0,1,fair,wood,"[""conference_room"", ""meeting_rooms"", ""cafeteria""]"
2883,true,0,0,basic,0,1,5.9,15,good,ceramic,"[""loading_dock"", ""reception"", ""conference_room""]"
2884,true,9,0,basic,0,3,4.7,14,new,polished_concrete,[]
2885,true,0,,none,0,2,2.3,7,good,ceramic,[]
2886,false,2,1,basic,0,16,5.9,160,new,concrete,[]
2887,false,1,0,basic,0,14,6.6,143,needs_renovation,polished_concrete,[]
2888,true,12,0,full,1,3,3.9,43,needs_renovation,polished_concrete,[]
2889,true,12,,full,0,4,0.0,1,new,polished_concrete,[]
2890,true,0,0,basic,0,1,3.5,28,good,polished_concrete,"[""reception"", ""lounge"", ""conference_room""]"
2891,true,0,0,none,0,3,3.4,27,new,polished_concrete,[]
2892,true,1,0,basic,15,8,5.4,6,good,concrete,[]
2893,true,0,,cctv,0,7,7.7,47,good,ceramic,[]
2894,true,1,8,basic,2,1,2.9,14,good,polished_concrete,"[""loading_dock"", ""gym"", ""kitchen""]"
2895,true,5,1,full,15,6,,6,good,wood,[]
2896,true,2,4,cctv,7,143,0.0,0,good,wood,"[""storage"", ""meeting_rooms""]"
2897,true,3,0,basic,3,5,0.0,1,fair,,"[""loading_dock"", ""storage""]"
2898,true,0,0,none,3,3,3.0,10,fair,,[]
2899,true,29,,cctv,0,3,3.0,4,new,,[]
2900,true,36,,none,0,1,2.3,8,good,,[]
2901,true,2,0,cctv,5,48,6.9,454,fair,polished_concrete,"[""cafeteria"", ""storage"", ""gym"", ""loading_dock""]"
2902,false,0,,basic,0,9,7.8,65,good,concrete,"[""security_booth"", ""lounge"", ""loading_dock""]"
2903,true,2,0,full,0,26,0.0,2,good,concrete,[]
2904,true,15,0,cctv,0,2,3.1,27,new,wood,"[""lounge"", ""rooftop"", ""meeting_rooms""]"
2905,true,24,0,cctv,3,1,2.7,21,needs_renovation,concrete,[]
2906,true,0,0,full,14,41,0.0,3,new,carpet,"[""rooftop"", ""conference_room"", ""storage""]"
2907,true,0,0,full,0,1,,10,new,concrete,"[""loading_dock"", ""parking"", ""conference_room"", ""security_booth""]"
2908,true,15,0,basic,0,14,0.0,1,good,,"[""reception"", ""kitchen"", ""security_booth"", ""gym""]"
2909,false,2,0,basic,0,5,8.4,40,fair,concrete,[]
2910,true,0,3,basic,24,15,9.2,69,good,ceramic,[]
2911,true,0,0,basic,3,2,2.8,10,needs_renovation,concrete,"[""rooftop"", ""parking"", ""kitchen"", ""storage""]"
2912,true,0,1,basic,0,4,0.0,1,new,carpet,"[""storage"", ""meeting_rooms""]"
2913,true,2,,cctv,0,0,3.7,6,fair,,[]
2914,true,5,0,basic,0,0,3.3,7,good,ceramic,"[""kitchen"", ""rooftop"", ""reception""]"
2915,true,0,0,full,0,0,2.6,8,needs_renovation,concrete,[]
2916,false,3,,basic,3,2,2.8,16,new,polished_concrete,"[""loading_dock"", ""cafeteria"", ""lounge"", ""reception""]"
2917,true,0,0,full,20,7,4.2,23,good,ceramic,"[""conference_room"", ""reception"", ""gym"", ""lounge""]"
2918,false,3,17,basic,3,8,6.7,77,good,concrete,[]
2919,true,1,,cctv,0,4,3.4,38,good,,"[""meeting_rooms"", ""rooftop"", ""cafeteria"", ""conference_room""]"
2920,true,7,0,full,5,29,0.0,2,good,concrete,[]
2921,true,0,0,basic,0,2,3.8,28,good,concrete,[]
2922,true,0,1,cctv,0,2,2.3,4,good,,"[""parking"", ""kitchen"", ""lounge""]"
2923,false,2,,basic,0,0,,10,fair,polished_concrete,[]
2924,false,10,9,none,0,13,8.5,122,good,carpet,"[""kitchen"", ""cafeteria"", ""loading_dock"", ""meeting_rooms""]"
2925,true,14,0,basic,0,26,0.0,4,good,,[]
2926,false,0,0,basic,0,3,2.9,33,new,wood,[]
2927,true,5,0,none,0,1,2.9,17,fair,concrete,"[""meeting_rooms""]"
2928,false,0,16,basic,13,68,7.5,640,fair,carpet,"[""gym"", ""parking"", ""storage"", ""lounge""]"
2929,false,0,5,basic,0,1,3.9,12,new,carpet,[]
2930,false,32,0,none,1,29,,2,fair,wood,"[""rooftop""]"
2931,true,0,0,basic,0,1,,1,good,wood,"[""reception"", ""gym"", ""meeting_rooms""]"
2932,true,0,,basic,7,7,0.0,0,good,polished_concrete,"[""rooftop"", ""cafeteria"", ""parking""]"
2933,true,5,17,basic,0,2,4.2,1,good,wood,[]
2934,true,5,,full,0,4,0.0,1,fair,carpet,[]
2935,false,35,,basic,0,19,8.6,182,fair,concrete,"[""meeting_rooms""]"
2936,true,9,0,cctv,0,0,2.4,5,good,concrete,"[""security_booth"", ""cafeteria"", ""gym""]"
2937,true,3,0,basic,3,2,5.0,7,new,polished_concrete,"[""kitchen"", ""reception"", ""cafeteria""]"
2938,true,34,3,basic,3,5,8.9,28,fair,polished_concrete,"[""cafeteria""]"
2939,true,0,0,basic,1,0,3.2,5,new,polished_concrete,"[""rooftop"", ""reception"", ""meeting_rooms"", ""cafeteria""]"
2940,true,5,0,basic,0,2,7.4,31,fair,polished_concrete,"[""cafeteria""]"
2941,true,0,0,cctv,4,3,2.4,24,new,concrete,"[""gym"", ""cafeteria"", ""security_booth"", ""conference_room""]"
2942,true,5,,basic,1,3,2.5,5,good,concrete,"[""reception""]"
2943,true,0,0,none,3,4,4.3,35,new,,[]
2944,true,15,0,cctv,0,1,4.6,3,good,concrete,[]
2945,false,7,,cctv,0,4,7.0,15,good,wood,"[""reception""]"
2946,true,0,0,basic,0,2,5.0,4,fair,concrete,"[""security_booth""]"
2947,true,30,0,none,0,1,2.8,6,good,polished_concrete,"[""kitchen""]"
2948,false,4,0,cctv,0,2,7.6,17,fair,carpet,[]
2949,true,0,0,none,3,4,6.8,31,new,polished_concrete,"[""security_booth"", ""cafeteria"", ""parking"", ""meeting_rooms""]"
2950,true,0,0,none,0,1,,7,fair,polished_concrete,"[""lounge""]"
2951,false,11,3,basic,0,5,0.0,2,new,carpet,"[""meeting_rooms"", ""rooftop"", ""parking""]"
2952,true,0,0,basic,0,0,3.5,5,fair,wood,[]
2953,true,38,0,full,2,1,2.5,2,good,concrete,[]
2954,true,0,0,cctv,7,3,3.1,3,needs_renovation,concrete,"[""rooftop""]"
