lead_id,user_type,company_size,industry,search_sector,search_modality,target_area_sqm,min_budget_mxn_rent_monthly,max_budget_mxn_rent_monthly,min_budget_mxn_sale_total,max_budget_mxn_sale_total,preferred_state,preferred_municipality,preferred_corridor,source,prior_searches,prior_inquiries,has_converted_before,lead_score_internal,created_at
4669,investor,enterprise,technology,Retail,sale,679.8,,,27880393.82,31201857.31,CDMX,Benito Juárez,del-valle-narvarte,paid,4,2,false,0.9664,2025-12-24T00:00:00.000000
4670,broker,enterprise,retail,Industrial,rent,461.2,50026.75,63457.71,,,Guanajuato,León,centro-leon,email,37,66,false,0.8545,2026-05-14T00:00:00.000000
4671,broker,,manufacturing,Industrial,sale,396.8,,,8782754.82,11668832.74,Nuevo León,San Pedro Garza García,vasconcelos-calzada,paid,56,0,false,0.6547,2026-05-11T00:00:00.000000
4672,broker,enterprise,technology,Office,both,185.9,55065.09,78670.99,9911716.86,13634860.28,Yucatán,Mérida,paseo-montejo,paid,1,4,false,0.6644,2025-12-17T00:00:00.000000
4673,broker,enterprise,manufacturing,Land,sale,2395.6,,,18588520.3,24315873.2,Nuevo León,San Pedro Garza García,vasconcelos-calzada,email,7,0,false,0.9131,2025-12-20T00:00:00.000000
4674,broker,medium,manufacturing,Industrial,both,218.5,27701.87,34185.78,4986337.42,6380246.27,Guanajuato,León,centro-leon,social,3,1,false,0.1551,2025-12-07T00:00:00.000000
4675,tenant_direct,medium,other,Retail,rent,425.0,106046.27,140519.97,,,CDMX,Miguel Hidalgo,polanco,social,5,6,false,0.7381,2025-03-10T00:00:00.000000
4676,broker,small,technology,Industrial,rent,790.5,102559.49,141452.59,,,Puebla,Puebla,angelopolis-lomas,paid,2,0,false,0.6308,2025-11-20T00:00:00.000000
4677,broker,medium,manufacturing,Retail,rent,402.2,102853.83,150457.7,,,Chihuahua,Chihuahua,centro-chihuahua,paid,3,0,false,0.7411,2026-05-18T00:00:00.000000
4678,broker,large,financial,Retail,sale,221.3,,,10625436.48,13483310.5,Nuevo León,Monterrey,,paid,5,15,false,0.2308,2026-01-24T00:00:00.000000
4679,broker,medium,technology,Retail,rent,689.5,145054.14,170643.38,,,CDMX,Miguel Hidalgo,polanco,paid,3,2,false,0.3518,2025-08-12T00:00:00.000000
4680,investor,medium,logistics,Office,both,152.2,38847.46,44424.37,6992542.02,7740384.49,Guanajuato,León,centro-leon,paid,9,1,false,0.9467,2025-07-04T00:00:00.000000
4681,investor,medium,healthcare,Industrial,sale,1329.5,,,29288737.8,37488802.24,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,1,13,false,0.0106,2025-01-05T00:00:00.000000
4682,broker,small,financial,Land,both,476.2,18575.55,21390.18,3343599.87,4696715.31,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,8,13,false,1.0,2025-11-22T00:00:00.000000
4683,investor,enterprise,other,Retail,rent,326.7,75280.3,102628.96,,,CDMX,Cuauhtémoc,roma-condesa,referral,0,0,false,0.8543,2025-11-25T00:00:00.000000
4684,tenant_direct,medium,financial,Industrial,sale,144.2,,,3305712.09,4346437.17,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,10,0,false,0.3388,2025-11-28T00:00:00.000000
4685,developer,small,retail,Office,rent,173.6,49054.12,62132.45,,,Sonora,Hermosillo,centenario-colosio,referral,0,0,false,0.7543,2026-04-24T00:00:00.000000
4686,broker,,other,Industrial,sale,376.4,,,8183815.42,9455378.32,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,organic,3,0,false,0.9219,2025-10-09T00:00:00.000000
4687,broker,enterprise,retail,Office,sale,1478.1,,,66112634.21,80538126.43,Querétaro,Querétaro,centro-queretaro,organic,0,0,false,0.1479,2025-12-17T00:00:00.000000
4688,tenant_direct,enterprise,manufacturing,Office,rent,460.0,127540.5,176831.69,,,Estado de México,Toluca,metepec-toluca,social,1,0,false,0.6916,2025-10-16T00:00:00.000000
4689,investor,small,financial,Industrial,both,498.4,61420.69,80453.14,11055723.43,15552592.16,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,0,0,false,1.0,2025-01-13T00:00:00.000000
4690,tenant_direct,small,healthcare,Office,sale,512.3,,,24398329.17,27637606.92,Puebla,Puebla,angelopolis-lomas,social,0,0,false,0.2491,2026-01-12T00:00:00.000000
4691,tenant_direct,medium,other,Retail,sale,2059.1,,,83146569.18,123420916.69,Yucatán,Mérida,paseo-montejo,organic,0,0,false,0.9461,2025-10-15T00:00:00.000000
4692,broker,small,technology,Land,rent,286.2,11594.23,14604.85,,,Sonora,Hermosillo,,organic,9,62,true,0.1363,2025-12-26T00:00:00.000000
4693,tenant_direct,large,financial,Retail,rent,1174.2,310826.26,448042.41,,,Jalisco,Guadalajara,americana-chapultepec,organic,0,3,false,0.8164,2026-02-22T00:00:00.000000
4694,investor,small,retail,Office,rent,295.0,74674.02,94728.91,,,CDMX,Benito Juárez,del-valle-narvarte,organic,2,0,false,0.0805,2025-03-03T00:00:00.000000
4695,tenant_direct,medium,financial,Retail,sale,238.0,,,9791978.1,12106948.0,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,3,0,false,0.5366,2025-08-26T00:00:00.000000
4696,tenant_direct,medium,financial,Office,rent,369.2,91949.87,135101.78,,,Guanajuato,León,centro-leon,paid,38,7,false,0.1083,2025-09-16T00:00:00.000000
4697,tenant_direct,medium,technology,Retail,both,367.9,84440.28,112908.68,15199250.3,19412558.35,Yucatán,Mérida,paseo-montejo,organic,0,0,false,1.0,2025-05-05T00:00:00.000000
4698,tenant_direct,medium,healthcare,Industrial,both,579.7,72955.36,85085.73,13131963.94,16092920.71,Yucatán,Mérida,paseo-montejo,social,48,116,false,0.8972,2025-05-19T00:00:00.000000
4699,tenant_direct,small,manufacturing,Industrial,rent,76.1,8723.66,10037.74,,,Sonora,Hermosillo,centenario-colosio,paid,3,51,true,0.9219,2026-06-04T00:00:00.000000
4700,investor,small,manufacturing,Retail,sale,433.2,,,18240420.14,21044133.47,CDMX,Benito Juárez,del-valle-narvarte,organic,59,0,false,0.8284,2025-07-14T00:00:00.000000
4701,developer,small,other,Industrial,rent,256.2,34097.19,45857.1,,,Chihuahua,Chihuahua,centro-chihuahua,social,0,0,false,0.7662,2025-01-31T00:00:00.000000
4702,tenant_direct,small,logistics,Retail,rent,234.6,54161.72,79924.74,,,Chihuahua,Chihuahua,centro-chihuahua,paid,0,5,false,0.3683,2026-01-30T00:00:00.000000
4703,broker,enterprise,manufacturing,Retail,rent,156.9,38038.65,42671.04,,,CDMX,Miguel Hidalgo,polanco,referral,4,15,false,1.0,2025-01-26T00:00:00.000000
4704,tenant_direct,medium,technology,Industrial,both,302.1,40178.67,49866.17,7232161.3,10233133.49,Jalisco,Guadalajara,americana-chapultepec,paid,1,0,false,0.4877,2025-09-18T00:00:00.000000
4705,broker,medium,technology,Office,both,271.5,76177.52,91631.55,13711953.99,19230286.56,Yucatán,Mérida,paseo-montejo,paid,42,3,false,0.8753,2025-12-15T00:00:00.000000
4706,broker,small,technology,Retail,rent,289.2,63689.11,80788.07,,,Nuevo León,Monterrey,macroplaza,paid,0,2,true,0.7752,2025-08-22T00:00:00.000000
4707,broker,large,retail,Retail,rent,123.3,26955.06,38190.97,,,CDMX,Miguel Hidalgo,polanco,email,0,0,false,0.6944,2025-06-20T00:00:00.000000
4708,tenant_direct,enterprise,retail,Retail,rent,418.3,110413.9,128457.65,,,Jalisco,Guadalajara,americana-chapultepec,referral,7,0,false,0.7516,2026-05-23T00:00:00.000000
4709,broker,large,manufacturing,Office,sale,223.7,,,12363477.04,17765889.24,Guanajuato,León,centro-leon,referral,44,3,false,0.026,2026-05-15T00:00:00.000000
4710,broker,large,,Retail,rent,123.6,27823.55,33459.95,,,Sonora,Hermosillo,,email,0,1,false,0.6454,2025-03-28T00:00:00.000000
4711,investor,large,technology,Office,both,265.5,76637.29,107375.33,13794712.21,20175209.32,Baja California,Tijuana,zona-rio-aguacaliente,paid,0,0,false,0.0619,2026-03-19T00:00:00.000000
4712,broker,medium,logistics,Industrial,both,226.5,24915.85,33780.63,4484852.79,6364068.81,San Luis Potosí,San Luis Potosí,lomas-carranza,event,57,4,true,0.9653,2026-01-03T00:00:00.000000
4713,tenant_direct,enterprise,other,Retail,rent,401.9,89980.39,118694.2,,,Nuevo León,Monterrey,macroplaza,social,35,3,false,0.3113,2025-09-20T00:00:00.000000
4714,investor,large,technology,Industrial,both,263.0,34884.94,50148.96,6279289.19,25228408.76,Yucatán,Mérida,paseo-montejo,paid,0,5,false,0.8463,2025-05-19T00:00:00.000000
4715,tenant_direct,small,logistics,Industrial,sale,9423.2,,,2967748.87,3593720.8,CDMX,Miguel Hidalgo,polanco,paid,1,0,false,0.8044,2025-09-16T00:00:00.000000
4716,broker,medium,technology,Office,sale,209.0,,,9767041.43,12511453.21,Querétaro,Querétaro,juriquilla-juncos,referral,0,4,false,0.7264,2025-06-08T00:00:00.000000
4717,broker,medium,manufacturing,Retail,both,115.9,27986.49,37380.48,5037568.07,6030609.44,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,10,3,false,0.6253,2026-03-21T00:00:00.000000
4718,tenant_direct,small,financial,Land,rent,868.7,37799.34,52472.52,,,Baja California,Tijuana,zona-rio-aguacaliente,referral,5,0,false,0.5792,2026-03-26T00:00:00.000000
4719,tenant_direct,large,technology,Land,sale,972.7,,,7586622.96,8890808.85,Puebla,Puebla,angelopolis-lomas,organic,0,1,false,0.7099,2026-02-19T00:00:00.000000
4720,broker,small,retail,Office,rent,1059.2,308582.3,419068.16,,,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,0,2,false,0.4789,2026-01-08T00:00:00.000000
4721,tenant_direct,large,healthcare,Office,sale,257.9,,,14014210.65,18339758.25,Estado de México,Naucalpan de Juárez,,paid,0,13,false,0.7472,2025-12-12T00:00:00.000000
4722,tenant_direct,enterprise,retail,Retail,rent,972.2,249638.78,339542.53,,,Puebla,Puebla,angelopolis-lomas,email,0,2,false,0.3597,2025-04-29T00:00:00.000000
4723,broker,medium,financial,Office,rent,519.8,162426.86,231823.92,,,Jalisco,Guadalajara,americana-chapultepec,organic,1,0,false,0.8249,2026-01-08T00:00:00.000000
4724,tenant_direct,,logistics,Office,rent,219.0,63704.45,95326.62,,,Jalisco,Guadalajara,,referral,0,52,true,0.9221,2025-09-05T00:00:00.000000
4725,broker,large,technology,Industrial,rent,250.9,30849.18,35862.18,,,Baja California,Tijuana,zona-rio-aguacaliente,referral,4,2,false,0.8484,2026-05-06T00:00:00.000000
4726,broker,large,financial,Retail,rent,346.0,91448.75,125800.99,,,CDMX,Miguel Hidalgo,polanco,paid,3,2,false,0.461,2025-03-25T00:00:00.000000
4727,investor,small,manufacturing,Retail,rent,419.6,97219.98,141833.95,,,Jalisco,Zapopan,andares-puerta-hierro,organic,0,3,false,0.7258,2025-02-18T00:00:00.000000
4728,broker,medium,technology,Office,both,504.0,140859.33,156564.94,25354678.96,36825931.6,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,referral,40,64,true,0.539,2025-02-21T00:00:00.000000
4729,tenant_direct,large,other,Industrial,sale,389.9,,,9179020.93,10656519.96,CDMX,Miguel Hidalgo,polanco,paid,17,2,false,0.395,2025-04-22T00:00:00.000000
4730,tenant_direct,enterprise,manufacturing,Retail,rent,305.6,82114.2,98525.59,,,Estado de México,Toluca,metepec-toluca,referral,6,5,false,0.5396,2026-04-12T00:00:00.000000
4731,broker,medium,financial,Retail,both,1010.5,237757.81,345251.08,42796405.11,52067667.75,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,7,15,false,0.4139,2025-06-23T00:00:00.000000
4732,investor,medium,retail,Industrial,both,360.4,44219.6,65926.68,7959528.21,10489233.12,Querétaro,Querétaro,juriquilla-juncos,organic,56,3,false,0.1901,2025-11-05T00:00:00.000000
4733,broker,enterprise,technology,Office,rent,346.2,105115.24,154036.17,,,Nuevo León,Monterrey,macroplaza,referral,3,0,false,0.1621,2025-07-21T00:00:00.000000
4734,broker,small,financial,Land,sale,335.1,,,2424066.23,2822307.51,Nuevo León,San Pedro Garza García,vasconcelos-calzada,email,29,5,false,0.7943,2025-03-24T00:00:00.000000
4735,investor,small,logistics,Retail,rent,360.6,84467.69,115472.6,,,Sonora,Hermosillo,centenario-colosio,organic,1,1,false,0.7266,2025-03-11T00:00:00.000000
4736,tenant_direct,medium,retail,Retail,sale,149.8,,,5765670.49,7939491.56,Querétaro,Querétaro,centro-queretaro,organic,0,5,false,0.3688,2025-11-28T00:00:00.000000
4737,tenant_direct,small,financial,Retail,sale,192.8,,,7730022.05,9851461.88,Guanajuato,León,centro-leon,email,0,0,false,1.0,2025-12-22T00:00:00.000000
4738,broker,small,manufacturing,Land,rent,2181.2,83571.61,123486.89,,,Puebla,Puebla,,organic,0,0,false,0.3057,2025-08-13T00:00:00.000000
4739,broker,large,retail,Office,sale,122.3,,,6012155.98,8890902.21,Querétaro,Querétaro,centro-queretaro,referral,0,4,false,0.7252,2025-08-14T00:00:00.000000
4740,tenant_direct,large,financial,Office,rent,472.7,141488.7,163737.95,,,Jalisco,Guadalajara,americana-chapultepec,referral,2,4,false,0.9407,2025-10-23T00:00:00.000000
4741,broker,medium,logistics,Office,sale,496.8,,,22952742.38,32628077.45,San Luis Potosí,San Luis Potosí,,paid,1,0,false,0.8169,2025-05-13T00:00:00.000000
4742,broker,medium,manufacturing,Retail,rent,796.0,170610.11,248803.64,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,paid,3,0,false,0.3042,2025-01-24T00:00:00.000000
4743,investor,medium,financial,Industrial,both,505.3,61971.68,92726.52,11154902.42,14552173.94,Guanajuato,León,centro-leon,paid,4,0,false,0.9221,2026-04-14T00:00:00.000000
4744,broker,large,,Industrial,sale,1476.2,,,27963872.63,34614784.45,Querétaro,Querétaro,centro-queretaro,email,5,0,false,0.7046,2025-03-12T00:00:00.000000
4745,broker,large,other,Industrial,rent,462.1,61427.08,76124.73,,,Baja California,Tijuana,zona-rio-aguacaliente,referral,0,25,false,0.3285,2025-10-20T00:00:00.000000
4746,broker,large,healthcare,Retail,sale,1007.5,,,40870922.03,46787001.85,Querétaro,Querétaro,centro-queretaro,referral,0,0,false,0.7868,2025-08-02T00:00:00.000000
4747,tenant_direct,large,retail,Retail,rent,811.4,210970.83,274017.82,,,Nuevo León,San Pedro Garza García,,event,1,2,false,0.3719,2025-06-24T00:00:00.000000
4748,tenant_direct,enterprise,manufacturing,Office,sale,1155.0,,,56456412.41,293869301.38,Nuevo León,Monterrey,macroplaza,organic,0,0,false,0.3375,2025-01-20T00:00:00.000000
4749,investor,large,other,Office,sale,397.3,,,,29954061.81,Yucatán,Mérida,paseo-montejo,email,0,1,false,0.4136,2026-03-28T00:00:00.000000
4750,broker,small,healthcare,Retail,rent,516.5,124004.55,168573.1,,,Jalisco,Guadalajara,americana-chapultepec,email,0,12,false,0.4696,2026-05-25T00:00:00.000000
4751,broker,enterprise,technology,Industrial,rent,301.1,40319.42,265743.53,,,San Luis Potosí,San Luis Potosí,lomas-carranza,event,3,2,false,0.0211,2025-09-16T00:00:00.000000
4752,tenant_direct,enterprise,retail,Retail,rent,436.9,104031.62,125827.17,,,Baja California,Tijuana,zona-rio-aguacaliente,organic,0,5,false,0.263,2026-04-21T00:00:00.000000
4753,tenant_direct,medium,retail,Industrial,sale,454.2,,,10335514.0,13592022.01,Estado de México,Naucalpan de Juárez,lomas-verdes-satelite,paid,0,4,false,0.7611,2025-08-17T00:00:00.000000
4754,tenant_direct,small,healthcare,Land,sale,90.6,,,580965.14,717323.87,Jalisco,Guadalajara,americana-chapultepec,social,2,9,false,0.3958,2026-03-05T00:00:00.000000
4755,investor,large,other,Office,rent,353.0,97491.12,127313.66,,,San Luis Potosí,San Luis Potosí,lomas-carranza,referral,2,1,false,0.7865,2026-01-29T00:00:00.000000
4756,tenant_direct,medium,healthcare,Retail,rent,730.1,165177.68,216546.13,,,Jalisco,Zapopan,,paid,4,85,true,0.6797,2025-08-10T00:00:00.000000
4757,tenant_direct,large,retail,Industrial,both,151.0,19454.49,27365.6,3501808.94,4010059.99,Jalisco,Zapopan,andares-puerta-hierro,organic,0,9,false,1.0,2026-05-27T00:00:00.000000
4758,developer,medium,healthcare,Office,rent,195.1,55071.4,64206.76,,,Estado de México,Toluca,metepec-toluca,organic,0,1,false,0.3992,2025-11-12T00:00:00.000000
4759,broker,small,technology,Retail,rent,880.1,218627.06,303009.74,,,CDMX,Cuauhtémoc,roma-condesa,email,59,0,false,0.6211,2026-01-27T00:00:00.000000
4760,investor,small,retail,Retail,sale,1004.2,,,40711431.25,53445208.79,Nuevo León,San Pedro Garza García,vasconcelos-calzada,event,1,8,false,0.6605,2025-04-25T00:00:00.000000
4761,tenant_direct,enterprise,retail,Retail,rent,252.3,54753.01,62460.02,,,Yucatán,Mérida,paseo-montejo,organic,2,3,false,0.7189,2026-05-15T00:00:00.000000
4762,tenant_direct,small,manufacturing,Retail,both,441.3,110682.63,124415.92,19922873.68,23284919.91,Puebla,Puebla,angelopolis-lomas,organic,5,40,true,0.5111,2025-10-17T00:00:00.000000
4763,investor,large,manufacturing,Retail,rent,369.6,87418.62,99219.66,,,CDMX,Miguel Hidalgo,polanco,paid,0,0,false,0.8199,2026-06-27T00:00:00.000000
4764,tenant_direct,medium,retail,Land,both,893.4,34996.41,48790.6,6299353.97,8061760.38,Querétaro,Querétaro,centro-queretaro,organic,0,0,true,0.6952,2026-04-07T00:00:00.000000
4765,tenant_direct,medium,retail,Office,rent,268.3,83839.5,105343.23,,,Jalisco,Zapopan,andares-puerta-hierro,paid,10,0,false,0.8047,2026-04-03T00:00:00.000000
4766,broker,medium,healthcare,Land,rent,299.1,10823.98,13917.43,,,Puebla,Puebla,angelopolis-lomas,paid,0,22,true,0.2357,2026-05-14T00:00:00.000000
4767,tenant_direct,medium,technology,Office,rent,1002.5,,404606.67,,,Nuevo León,Monterrey,macroplaza,referral,4,9,false,0.9189,2026-01-22T00:00:00.000000
4768,tenant_direct,large,manufacturing,Office,both,192.8,48045.19,62902.59,8648134.38,10431862.54,Chihuahua,Chihuahua,centro-chihuahua,social,1,9,false,0.6286,2026-06-06T00:00:00.000000
4769,broker,large,technology,Retail,sale,275.1,,,12432330.17,17788456.05,Baja California,Tijuana,zona-rio-aguacaliente,organic,6,1,false,0.8566,2025-09-24T00:00:00.000000
4770,tenant_direct,small,retail,Industrial,rent,428.7,52209.83,75195.48,,,Puebla,Puebla,angelopolis-lomas,referral,3,2,false,0.3283,2025-05-02T00:00:00.000000
4771,tenant_direct,medium,retail,Industrial,both,1140.2,144591.29,185149.73,26026432.06,33502117.79,Querétaro,Querétaro,juriquilla-juncos,social,2,0,false,0.4311,2025-07-28T00:00:00.000000
4772,tenant_direct,large,financial,Industrial,rent,168.7,21507.4,31184.21,,,Guanajuato,León,centro-leon,organic,8,0,false,0.6934,2026-01-20T00:00:00.000000
4773,broker,,,Office,rent,236.9,60220.12,78844.93,,,Nuevo León,San Pedro Garza García,vasconcelos-calzada,organic,0,0,false,0.9598,2026-01-12T00:00:00.000000
4774,tenant_direct,medium,retail,Retail,rent,592.3,134147.15,169125.32,,,Yucatán,Mérida,paseo-montejo,paid,1,0,false,0.9811,2026-02-14T00:00:00.000000
4775,broker,large,healthcare,Industrial,both,660.3,74326.01,89519.85,13378681.46,18612503.91,San Luis Potosí,San Luis Potosí,lomas-carranza,organic,49,0,false,0.5761,2025-09-13T00:00:00.000000
4776,broker,small,technology,Industrial,rent,453.1,55837.29,77732.45,,,Chihuahua,Chihuahua,centro-chihuahua,referral,3,4,false,0.825,2025-09-30T00:00:00.000000
4777,tenant_direct,small,financial,Office,rent,359.7,94621.72,127623.51,,,Guanajuato,León,centro-leon,social,3,0,false,0.479,2025-10-04T00:00:00.000000
4778,broker,large,retail,Office,both,427.7,120234.86,171127.24,21642274.97,24660174.43,Puebla,Puebla,angelopolis-lomas,organic,0,0,false,0.2705,2026-05-06T00:00:00.000000
4779,broker,large,other,Industrial,sale,135.3,,,2879144.82,3982385.34,Jalisco,Guadalajara,americana-chapultepec,referral,43,5,false,0.6153,2026-03-10T00:00:00.000000
4780,tenant_direct,large,technology,Industrial,rent,419.3,51393.85,74353.39,,,CDMX,Miguel Hidalgo,polanco,organic,13,12,true,1.0,2025-11-28T00:00:00.000000
4781,broker,small,manufacturing,Retail,sale,1107.3,,,46058987.39,68044403.23,Puebla,Puebla,angelopolis-lomas,paid,3,0,false,0.372,2026-03-19T00:00:00.000000
4782,developer,medium,logistics,Retail,rent,154.3,40959.61,57024.04,,,San Luis Potosí,San Luis Potosí,lomas-carranza,referral,8,4,false,0.5958,2026-05-05T00:00:00.000000
4783,investor,large,manufacturing,Office,rent,224.9,70302.8,88393.75,,,Sonora,Hermosillo,centenario-colosio,email,14,135,false,1.0,2025-05-02T00:00:00.000000
4784,tenant_direct,small,healthcare,Office,rent,295.3,79611.42,304257.13,,,Sonora,Hermosillo,centenario-colosio,organic,3,66,false,0.1238,2026-03-18T00:00:00.000000
4785,developer,medium,technology,Industrial,sale,308.7,,,7358658.33,8187053.69,Nuevo León,San Pedro Garza García,vasconcelos-calzada,social,7,2,false,0.0085,2025-11-29T00:00:00.000000
4786,investor,large,retail,Office,sale,1425.6,,,77116143.32,112558438.82,Puebla,Puebla,angelopolis-lomas,social,0,0,false,0.6605,2025-08-30T00:00:00.000000
4787,broker,small,healthcare,Office,rent,202.7,52874.03,59467.21,,,Guanajuato,León,centro-leon,social,0,3,false,0.3807,2026-06-15T00:00:00.000000
