spot_id,broker_id,sector_name,type_name,state,municipality,settlement,corridor,region,lat,lon,title,description,area_sqm,price_sqm_mxn_rent,price_sqm_mxn_sale,price_total_mxn_rent,price_total_mxn_sale,maintenance_cost_mxn,modality,days_on_market,total_inquiries,total_views,is_active,created_at
2943,119,Industrial,Single,San Luis Potosí,San Luis Potosí,Lomas,lomas-carranza,centro-norte,22.159844,-100.965579,"Industrial Single - lomas-carranza, San Luis Potosí",Amplio espacio con buena iluminación natural.,1602.9,97.07,,155593.5,,15048.56,rent,254,7,142,true,2025-12-13T00:00:00.000000
2944,168,Retail,Single,Nuevo León,San Pedro Garza García,Del Valle,vasconcelos-calzada,noreste,25.654844,-100.369312,"Single Retail en vasconcelos-calzada, San Pedro Garza García",Perfecto para negocio en crecimiento.,20.0,,36005.96,,720119.2,,sale,117,3,51,true,2024-11-19T00:00:00.000000
2945,134,Industrial,Single,Puebla,Puebla,Angelópolis,angelopolis-lomas,centro-oriente,19.047405,-98.25272,"Single Industrial en angelopolis-lomas, Puebla",Zona de alta plusvalía y demanda comercial. Ideal para oficinas corporativas o centro de distribución.,735.3,94.0,17778.41,69118.2,13072464.87,10304.77,both,52,5,112,true,2025-10-12T00:00:00.000000
2946,189,Retail,Single,Querétaro,Querétaro,Centro Histórico,centro-queretaro,bajío,20.596228,-100.371811,Single de 90 m² en centro-queretaro,Amplio espacio con buena iluminación natural. Espacio versátil adaptable a diferentes giros.,90.0,316.36,55306.59,28472.4,4977593.1,2869.34,both,45,2,48,true,2025-04-30T00:00:00.000000
2947,47,Office,Single,CDMX,Benito Juárez,Del Valle,del-valle-narvarte,centro,19.385196,-99.173945,Single de 103 m² en del-valle-narvarte,Cuenta con todos los servicios y estacionamiento. Recién remodelado con acabados modernos.,103.9,290.05,,30136.2,,4234.18,rent,329,6,163,true,2025-12-18T00:00:00.000000
2948,195,Industrial,Single,CDMX,Cuauhtémoc,Roma Norte,roma-condesa,centro,19.437712,-99.170924,"Single Industrial en roma-condesa, Cuauhtémoc",Cuenta con todos los servicios y estacionamiento. Perfecto para negocio en crecimiento.,796.3,,47019.64,,37441739.33,,sale,157,8,234,true,2026-01-22T00:00:00.000000
2949,241,Industrial,Single,Querétaro,Querétaro,Centro Histórico,centro-queretaro,bajío,20.570415,-100.39445,Single de 1553 m² en centro-queretaro,Espacio versátil adaptable a diferentes giros. Perfecto para negocio en crecimiento. Recién remodelado con acabados modernos.,1553.2,161.06,,250158.39,,19630.32,rent,6,2,38,true,2026-02-25T00:00:00.000000
2950,81,Industrial,Single,Nuevo León,Monterrey,Centro,macroplaza,noreste,25.657469,-100.324635,"Single Industrial en macroplaza, Monterrey",Ideal para oficinas corporativas o centro de distribución. Ubicación estratégica cerca de centros comerciales. Cuenta con todos los servicios y estacionamiento.,317.0,,27853.52,,8829565.84,,sale,170,10,113,true,2025-11-14T00:00:00.000000
2951,79,Land,Single,Estado de México,Naucalpan de Juárez,Lomas Verdes,lomas-verdes-satelite,centro,19.507315,-99.272401,Single de 1892 m² en lomas-verdes-satelite,Espacio listo para ocupar con acabados de primera. Cuenta con todos los servicios y estacionamiento.,1892.1,60.47,,114415.29,,13644.66,rent,324,10,298,true,2025-04-13T00:00:00.000000
2952,102,Retail,Subspace,CDMX,Benito Juárez,Del Valle,del-valle-narvarte,centro,19.378754,-99.161818,"Subspace 105 m², del-valle-narvarte",Perfecto para negocio en crecimiento. Fácil acceso a transporte público y avenidas principales.,105.3,361.37,65579.16,38052.26,6905485.55,2675.26,both,26,1,27,true,2026-04-22T00:00:00.000000
2953,240,Retail,Single,Guanajuato,León,Zona Centro,centro-leon,bajío,21.129707,-101.68639,"Single Retail en centro-leon, León",Perfecto para negocio en crecimiento.,46.4,216.53,,10046.99,,1172.76,rent,92,1,22,true,2025-03-04T00:00:00.000000
2954,202,Retail,Subspace,Nuevo León,San Pedro Garza García,Del Valle,vasconcelos-calzada,noreste,25.659332,-100.362537,"Retail compartido en vasconcelos-calzada, San Pedro Garza García",Ideal para oficinas corporativas o centro de distribución. Zona de alta plusvalía y demanda comercial.,35.0,331.35,55515.99,11597.25,1943059.65,1701.26,both,18,5,93,true,2024-10-15T00:00:00.000000
2955,217,Land,Single,Jalisco,Zapopan,Puerta de Hierro,andares-puerta-hierro,occidente,20.718529,-103.400468,"Single Land en andares-puerta-hierro, Zapopan",Espacio versátil adaptable a diferentes giros. Ideal para oficinas corporativas o centro de distribución. Zona de alta plusvalía y demanda comercial.,1748.9,18.87,3636.38,33001.74,6359664.98,1796.88,both,41,5,130,true,2025-01-09T00:00:00.000000
2956,100,Office,Single,Baja California,Tijuana,Zona Río,zona-rio-aguacaliente,noroeste,32.515025,-117.037294,"Single Office en zona-rio-aguacaliente, Tijuana",Perfecto para negocio en crecimiento.,576.1,392.74,,226257.51,,15740.09,rent,171,14,295,true,2024-03-04T00:00:00.000000
2957,277,Industrial,Single,San Luis Potosí,San Luis Potosí,Lomas,lomas-carranza,centro-norte,22.149867,-100.978563,"Single Industrial en lomas-carranza, San Luis Potosí",Zona de alta plusvalía y demanda comercial. Recién remodelado con acabados modernos.,580.8,118.49,,68818.99,,5825.56,rent,16,3,41,true,2026-04-25T00:00:00.000000
2958,273,Retail,Subspace,Jalisco,Zapopan,Puerta de Hierro,andares-puerta-hierro,occidente,20.720198,-103.423977,"Retail compartido en andares-puerta-hierro, Zapopan",Fácil acceso a transporte público y avenidas principales. Espacio versátil adaptable a diferentes giros. Cuenta con todos los servicios y estacionamiento.,27.2,277.94,,7559.97,,608.9,rent,307,6,84,true,2024-12-03T00:00:00.000000
2959,210,Industrial,Subspace,Chihuahua,Chihuahua,Centro,centro-chihuahua,norte,28.631601,-106.079857,"Subspace en Industrial - centro-chihuahua, Chihuahua",Perfecto para negocio en crecimiento. Cuenta con todos los servicios y estacionamiento. Recién remodelado con acabados modernos.,1065.1,186.87,31929.68,199035.24,34008302.17,27021.38,both,157,11,256,true,2024-11-11T00:00:00.000000
2960,136,Industrial,Single,San Luis Potosí,San Luis Potosí,Lomas,lomas-carranza,centro-norte,22.152522,-101.002965,Single de 8848 m² en lomas-carranza,Espacio versátil adaptable a diferentes giros. Cuenta con todos los servicios y estacionamiento. Ideal para oficinas corporativas o centro de distribución.,8848.5,,20677.21,,182962292.69,,sale,94,2,47,true,2025-04-16T00:00:00.000000
2961,297,Land,Single,San Luis Potosí,San Luis Potosí,Lomas,lomas-carranza,centro-norte,22.147321,-100.973332,"Land Single - lomas-carranza, San Luis Potosí",Amplio espacio con buena iluminación natural.,35543.8,35.24,,1252563.51,,78290.87,rent,317,7,147,false,2024-03-14T00:00:00.000000
2962,278,Land,Single,Guanajuato,León,Zona Centro,centro-leon,bajío,21.110528,-101.686543,Single de 15335 m² en centro-leon,Fácil acceso a transporte público y avenidas principales. Zona de alta plusvalía y demanda comercial.,15335.6,72.7,,1114898.12,,159481.71,rent,23,1,22,true,2025-07-22T00:00:00.000000
2963,167,Industrial,Subspace,Baja California,Tijuana,Zona Río,zona-rio-aguacaliente,noroeste,32.49574,-117.049887,"Subspace en Industrial - zona-rio-aguacaliente, Tijuana",Espacio listo para ocupar con acabados de primera. Espacio versátil adaptable a diferentes giros.,1653.6,120.75,,199672.2,,26474.64,rent,110,7,186,true,2024-11-26T00:00:00.000000
2964,10,Industrial,Single,CDMX,Miguel Hidalgo,Polanco,polanco,centro,19.436772,-99.177179,"Single Industrial en polanco, Miguel Hidalgo",Perfecto para negocio en crecimiento. Zona de alta plusvalía y demanda comercial.,5167.8,181.65,28175.48,938730.87,145605245.54,100160.41,both,27,3,79,false,2026-01-01T00:00:00.000000
2965,59,Retail,Subspace,Baja California,Tijuana,Zona Río,zona-rio-aguacaliente,noroeste,32.528585,-117.027147,"Retail compartido en zona-rio-aguacaliente, Tijuana",Cuenta con todos los servicios y estacionamiento.,114.6,440.33,91542.4,50461.82,10490759.04,5840.69,both,246,10,257,true,2025-02-09T00:00:00.000000
2966,230,Retail,Single,Yucatán,Mérida,Centro,paseo-montejo,sureste,20.968313,-89.628695,Single de 63 m² en paseo-montejo,Perfecto para negocio en crecimiento. Ubicación estratégica cerca de centros comerciales. Cuenta con todos los servicios y estacionamiento.,63.8,210.36,,13420.97,,1505.89,rent,48,8,185,true,2025-05-22T00:00:00.000000
2967,243,Retail,Single,Nuevo León,San Pedro Garza García,Del Valle,vasconcelos-calzada,noreste,25.661626,-100.36717,"Single Retail en vasconcelos-calzada, San Pedro Garza García",Ideal para oficinas corporativas o centro de distribución.,348.6,235.07,36908.62,81945.4,12866344.93,11205.93,both,82,7,91,true,2025-12-15T00:00:00.000000
2968,134,Industrial,Subspace,Sonora,Hermosillo,Centenario,centenario-colosio,noroeste,29.080716,-110.948541,"Subspace 431 m², centenario-colosio",Espacio listo para ocupar con acabados de primera. Espacio versátil adaptable a diferentes giros. Seguridad 24/7 y control de acceso.,431.7,94.0,,40579.8,,3758.67,rent,14,2,21,true,2025-04-26T00:00:00.000000
2969,178,Industrial,Single,CDMX,Benito Juárez,Del Valle,del-valle-narvarte,centro,19.383492,-99.16539,Single de 6388 m² en del-valle-narvarte,Fácil acceso a transporte público y avenidas principales. Zona de alta plusvalía y demanda comercial. Recién remodelado con acabados modernos.,6388.4,143.76,22188.57,918396.38,141749460.59,92987.23,both,126,5,107,true,2025-08-22T00:00:00.000000
2970,26,Industrial,Single,CDMX,Cuauhtémoc,Roma Norte,roma-condesa,centro,19.419313,-99.17292,Single de 5569 m² en roma-condesa,Zona de alta plusvalía y demanda comercial. Ideal para oficinas corporativas o centro de distribución. Amplio espacio con buena iluminación natural.,5569.2,164.05,33089.82,913627.26,184283825.54,121796.54,both,373,24,496,true,2025-09-06T00:00:00.000000
2971,168,Industrial,Single,Querétaro,Querétaro,Centro Histórico,centro-queretaro,bajío,20.600565,-100.369672,Single de 1071 m² en centro-queretaro,Excelente ubicación con acceso a vías principales.,1071.9,,15936.15,,17081959.19,,sale,102,3,80,true,2025-04-26T00:00:00.000000
2972,209,Land,Single,Jalisco,Guadalajara,Colonia Americana,americana-chapultepec,occidente,20.685741,-103.381212,"Land Single - americana-chapultepec, Guadalajara",Recién remodelado con acabados modernos. Espacio listo para ocupar con acabados de primera.,1898.4,29.12,5740.14,55281.41,10897081.78,6474.62,both,218,8,99,true,2025-06-26T00:00:00.000000
2973,97,Office,Subspace,San Luis Potosí,San Luis Potosí,Lomas,lomas-carranza,centro-norte,22.14667,-100.994242,"Subspace en Office - lomas-carranza, San Luis Potosí",Espacio versátil adaptable a diferentes giros. Ideal para oficinas corporativas o centro de distribución. Seguridad 24/7 y control de acceso.,81.0,295.07,,23900.67,,1529.45,rent,121,10,137,true,2025-05-12T00:00:00.000000
2974,41,Industrial,Single,Baja California,Tijuana,Zona Río,zona-rio-aguacaliente,noroeste,32.517908,-117.037983,"Industrial Single - zona-rio-aguacaliente, Tijuana",Cuenta con todos los servicios y estacionamiento. Fácil acceso a transporte público y avenidas principales.,7943.6,182.84,26634.06,1452407.82,211570319.02,192625.16,both,75,4,52,true,2025-03-04T00:00:00.000000
2975,232,Land,Single,Querétaro,Querétaro,Juriquilla,juriquilla-juncos,bajío,20.710941,-100.449725,"Land Single - juriquilla-juncos, Querétaro",Fácil acceso a transporte público y avenidas principales.,6167.5,55.14,11381.27,340075.95,70193982.73,23560.04,both,453,12,350,true,2026-04-03T00:00:00.000000
2976,126,Office,Single,Querétaro,Querétaro,Juriquilla,juriquilla-juncos,bajío,20.716547,-100.454095,"Office Single - juriquilla-juncos, Querétaro",Ubicación estratégica cerca de centros comerciales. Recién remodelado con acabados modernos. Perfecto para negocio en crecimiento.,50.1,402.84,74838.45,20182.28,3749406.34,1566.75,both,51,4,71,true,2025-05-21T00:00:00.000000
2977,125,Office,Subspace,Nuevo León,San Pedro Garza García,Del Valle,vasconcelos-calzada,noreste,25.654169,-100.383482,"Office compartido en vasconcelos-calzada, San Pedro Garza García",Perfecto para negocio en crecimiento. Recién remodelado con acabados modernos. Espacio listo para ocupar con acabados de primera.,441.1,303.59,60410.02,133913.55,26646859.82,17029.92,both,170,16,272,true,2026-05-22T00:00:00.000000
2978,83,Land,Single,Sonora,Hermosillo,Centenario,centenario-colosio,noroeste,29.075502,-110.954115,"Land Single - centenario-colosio, Hermosillo",Ubicación estratégica cerca de centros comerciales. Excelente ubicación con acceso a vías principales. Perfecto para negocio en crecimiento.,2293.0,,7073.6,,16219764.8,,sale,203,5,71,true,2025-08-23T00:00:00.000000
2979,170,Industrial,Single,Yucatán,Mérida,Centro,paseo-montejo,sureste,20.965764,-89.605401,Single de 785 m² en paseo-montejo,Excelente ubicación con acceso a vías principales. Zona de alta plusvalía y demanda comercial.,785.2,125.43,18783.49,98487.64,14748796.35,6476.98,both,44,4,107,false,2025-04-20T00:00:00.000000
2980,174,Industrial,Single,Estado de México,Naucalpan de Juárez,Lomas Verdes,lomas-verdes-satelite,centro,19.495009,-99.271133,"Industrial Single - lomas-verdes-satelite, Naucalpan de Juárez",Zona de alta plusvalía y demanda comercial. Amplio espacio con buena iluminación natural.,6957.7,216.72,37307.21,1507872.74,259572375.02,131890.0,both,170,4,108,true,2025-07-12T00:00:00.000000
2981,292,Office,Single,Guanajuato,León,Zona Centro,centro-leon,bajío,21.115552,-101.679589,Single de 327 m² en centro-leon,Fácil acceso a transporte público y avenidas principales. Perfecto para negocio en crecimiento.,327.3,471.18,92462.08,154217.21,30262838.78,10890.52,both,310,7,94,false,2024-09-20T00:00:00.000000
2982,85,Office,Single,Jalisco,Zapopan,Puerta de Hierro,andares-puerta-hierro,occidente,20.723027,-103.413969,"Office Single - andares-puerta-hierro, Zapopan",Excelente ubicación con acceso a vías principales.,183.1,630.22,101244.52,115393.28,18537871.61,15443.48,both,26,6,105,false,2026-04-20T00:00:00.000000
2983,161,Industrial,Single,Nuevo León,Monterrey,Centro,macroplaza,noreste,25.680856,-100.335563,"Single Industrial en macroplaza, Monterrey",Espacio listo para ocupar con acabados de primera. Recién remodelado con acabados modernos. Espacio versátil adaptable a diferentes giros.,18564.7,97.68,,1813399.9,,216972.12,rent,153,5,111,true,2025-03-18T00:00:00.000000
2984,94,Retail,Single,Guanajuato,León,Zona Centro,centro-leon,bajío,21.120242,-101.685542,Single de 69 m² en centro-leon,Recién remodelado con acabados modernos. Excelente ubicación con acceso a vías principales. Ubicación estratégica cerca de centros comerciales.,69.3,260.23,,18033.94,,2251.03,rent,113,3,51,true,2024-06-16T00:00:00.000000
2985,189,Retail,Single,Guanajuato,León,Zona Centro,centro-leon,bajío,21.134183,-101.680006,"Retail Single - centro-leon, León",Espacio listo para ocupar con acabados de primera. Recién remodelado con acabados modernos. Ideal para oficinas corporativas o centro de distribución.,20.6,,42468.11,,874843.07,,sale,26,2,35,true,2025-07-14T00:00:00.000000
2986,184,Retail,Subspace,Querétaro,Querétaro,Centro Histórico,centro-queretaro,bajío,20.608263,-100.396255,"Retail compartido en centro-queretaro, Querétaro",Cuenta con todos los servicios y estacionamiento. Recién remodelado con acabados modernos.,191.2,301.8,53678.59,57704.16,10263346.41,6713.94,both,111,5,127,true,2025-11-18T00:00:00.000000
2987,235,Land,Single,Nuevo León,San Pedro Garza García,Del Valle,vasconcelos-calzada,noreste,25.660329,-100.3588,"Single Land en vasconcelos-calzada, San Pedro Garza García",Excelente ubicación con acceso a vías principales. Seguridad 24/7 y control de acceso. Fácil acceso a transporte público y avenidas principales.,19956.6,58.33,,1164068.48,,150285.91,rent,182,6,150,true,2026-02-02T00:00:00.000000
2988,29,Office,Subspace,CDMX,Miguel Hidalgo,Polanco,polanco,centro,19.419281,-99.201554,"Subspace 614 m², polanco",Espacio versátil adaptable a diferentes giros. Recién remodelado con acabados modernos.,614.2,229.55,,140989.61,,14544.3,rent,137,8,227,false,2026-04-12T00:00:00.000000
2989,217,Industrial,Single,Nuevo León,San Pedro Garza García,Del Valle,vasconcelos-calzada,noreste,25.647235,-100.347458,"Industrial Single - vasconcelos-calzada, San Pedro Garza García",Excelente ubicación con acceso a vías principales.,4978.6,94.0,14606.23,467988.4,72718576.68,69275.0,both,96,8,144,true,2025-03-10T00:00:00.000000
2990,163,Office,Subspace,Jalisco,Guadalajara,Colonia Americana,americana-chapultepec,occidente,20.665738,-103.367805,"Subspace en Office - americana-chapultepec, Guadalajara",Fácil acceso a transporte público y avenidas principales.,61.3,328.85,,20158.51,,1331.35,rent,42,4,118,true,2025-07-07T00:00:00.000000
2991,79,Industrial,Single,Querétaro,Querétaro,Centro Histórico,centro-queretaro,bajío,20.587141,-100.378518,"Single Industrial en centro-queretaro, Querétaro",Fácil acceso a transporte público y avenidas principales. Amplio espacio con buena iluminación natural.,558.3,161.28,,90042.62,,6781.44,rent,157,11,173,true,2025-03-12T00:00:00.000000
2992,2,Industrial,Single,Guanajuato,León,Zona Centro,centro-leon,bajío,21.129697,-101.688867,"Industrial Single - centro-leon, León",Recién remodelado con acabados modernos. Ideal para oficinas corporativas o centro de distribución.,2625.9,108.57,,285093.96,,15906.34,rent,367,14,291,true,2025-01-16T00:00:00.000000
2993,211,Retail,Single,Guanajuato,León,Zona Centro,centro-leon,bajío,21.102132,-101.690134,"Single Retail en centro-leon, León",Espacio versátil adaptable a diferentes giros. Excelente ubicación con acceso a vías principales.,24.3,237.04,49120.38,5760.07,1193625.23,356.33,both,65,6,172,true,2026-02-21T00:00:00.000000
